,Cell1,Cell2,Cell3,Cell4,Cell5,Cell6,Cell7,Cell8,Cell9,Cell10,Cell11,Cell12,Cell13,Cell14,Cell15,Cell16,Cell17,Cell18,Cell19,Cell20,Cell21,Cell22,Cell23,Cell24,Cell25,Cell26,Cell27,Cell28,Cell29,Cell30,Cell31,Cell32,Cell33,Cell34,Cell35,Cell36,Cell37,Cell38,Cell39,Cell40,Cell41,Cell42,Cell43,Cell44,Cell45,Cell46,Cell47,Cell48,Cell49,Cell50,Cell51,Cell52,Cell53,Cell54,Cell55,Cell56,Cell57,Cell58,Cell59,Cell60,Cell61,Cell62,Cell63,Cell64,Cell65,Cell66,Cell67,Cell68,Cell69,Cell70,Cell71,Cell72,Cell73,Cell74,Cell75,Cell76,Cell77,Cell78,Cell79,Cell80,Cell81,Cell82,Cell83,Cell84,Cell85,Cell86,Cell87,Cell88,Cell89,Cell90,Cell91,Cell92,Cell93,Cell94,Cell95,Cell96,Cell97,Cell98,Cell99,Cell100
G41,0.0961284,0.11107,0.2432153,0.12625830000000002,0.1370263,0.0486859,0.4930394,0.1104911,0.3106967,0.07041010000000003,0.5254284,0.0932713,0.2188323,0.5477897,0.1347502,0.2206933,0.4104751,0.2463995,0.5047614,0.2028896,0.4031186,0.0997183,0.1699099,0.1995954,0.0443215,0.1992419,0.2816675,0.0591828,0.26404120000000003,0.2028315,0.14299589999999998,0.1063426,0.0803312,0.07141010000000003,0.3733705,0.3117904,0.1257207,0.1746746,0.1643184,0.2515071,0.0918643,0.1021274,0.1679287,0.4814164000000001,0.31448190000000004,0.06356440000000001,0.0374621,0.1694236,0.3983565,0.17182279999999994,0.1573098,0.3692918,0.1387336,0.1226298,0.1944964,0.2496574,0.1484625,0.3550493,0.2427011,0.0917216,0.1866205,0.1809525,0.3675669,0.2478321,0.2787203,0.1241196,0.2900355,0.3122065,0.297419,0.2880116,0.13082950000000002,0.1048943,0.3664561,0.2816666,0.1929091,0.2191628,0.5695604999999999,0.2288381,0.1957934,0.2248288,0.4467957,0.2576465,0.5296609,0.0033743,0.1909434,0.25687170000000004,0.32377399999999995,0.1573529,0.1233968,0.2790683,0.3011072,0.044861300000000014,0.1804289,0.1350392,0.1521555,0.05951519999999999,0.14618879999999998,0.16167379999999998,0.10773239999999998,0.068226
G42,0.035324699999999994,0.0084056,0.0146433,0.2429274,0.0093103,0.0640745,0.2035058,0.025479,0.3355906,0.1367004,0.006005600000000001,0.0063475,0.1701239,0.0492471,3e-06,0.0105827,5.5e-06,0.0061846,0.0080609,0.2233932,0.0588655,0.0415832,0.3713274,0.0165172,0.006006399999999999,0.0118036,0.2369008,0.055282500000000005,0.0014325999999999998,0.0627008,0.1982184,0.2753549000000001,0.25265,0.06226130000000001,0.3337053,0.0766737,0.15065079999999995,0.008498700000000001,0.1552885,0.0047273,0.046431,0.0068866,0.0282615,0.108741,0.0387178,0.2867009,0.084398,0.0046622,0.3891878,0.023349400000000003,0.007812999999999999,0.3438309,0.005735499999999999,0.2322521,0.0156443,0.0541191,0.0080524,0.0001186,0.00025810000000000004,0.012912,0.0146447,0.2421695,0.0093665,0.0058512,0.2098784,0.003312,0.40903,0.0840868,0.0951011,0.1095746,0.2027757,0.0133195,0.010611399999999998,0.0185246,0.06647860000000001,0.0114587,0.3243876,0.0035213,0.15902270000000002,0.15713370000000002,0.0193397,0.1669526,0.0059122,0.3288609,0.0993122,0.0265813,0.0835121,0.163212,0.248754,0.0663938,0.0320038,0.1862946,0.4064755,0.0098938,0.15242779999999995,0.0661878,0.0007829,0.0721564,0.4172523,0.1778614
G43,0.0120075,0.3503962,0.1149711,0.0008601,0.0946673,0.05739580000000001,0.1324285,0.0623499,0.0005152000000000001,0.008265999999999999,0.3327368,0.0011369000000000002,0.012058,0.0123718,0.0027364,0.0949614,0.011273899999999998,0.000377,0.0042047,0.002047,0.0109664,0.007291,0.13131070000000006,0.0166135,0.2462778,0.0354416,0.202438,0.0012984,0.1636735,0.01996,0.0122725,0.0311301,0.3396115,0.0040526,0.020508,0.2975099,0.1423809,0.008909100000000001,0.2592357,0.352852,0.2969483,0.3449633,0.0829177,0.0434771,0.327562,0.0039062,0.0007224999999999999,0.0146566,0.0096067,0.24111,0.0118764,0.0140731,0.1069297,0.0032556999999999994,0.051204499999999986,0.0158961,0.0048577,0.2105261,0.0078156,0.25508289999999995,0.0002068,0.0020634,0.1675214,0.2565361,0.0020186,0.0055029,0.0124206,0.0008946,0.098718,0.00014240000000000002,0.0032288000000000004,0.0091704,0.308654,0.0006507,0.0125306,0.1062354,0.0076038,0.01711,0.3683851,0.0680374,0.0001319,0.1131363,0.0031279,0.1710467,0.28094050000000004,0.0112883,0.007812699999999999,0.1389349,0.021066,0.00014580000000000002,0.0894852,0.1215191,0.1201025,0.3407578,0.1915276,0.036563,0.0154954,0.0045088,0.0189161,0.0175575
G44,0.5831151,0.2621881,0.6733848000000001,0.034573,0.2890529000000001,0.4742177,0.031085,0.4259063,0.2125966,0.2470751,0.4291823,0.1103028,0.3039304,0.4042752,0.0059756,0.0889443,0.4524210999999999,0.1284655,0.32791950000000003,0.3334198,0.4543138,0.08371039999999999,0.1246742,0.3128598,0.1054809,0.046055300000000014,0.1641209,0.1248996,0.3765071,0.385649,0.1264703,0.361787,0.4575177,0.0714816,0.0128832,0.0827,0.5517673000000001,0.3976335,0.0138051,0.3025665,0.3127208,0.0291918,0.3059107,0.07371110000000003,0.2447181,0.3229379000000001,0.125135,0.3590874,0.2125209,0.0099256,0.0505294,0.4480787000000001,0.305664,0.1849365,0.2951268,0.4406989000000001,0.4963179,0.0367296,0.1797488,0.5354637,0.0482995,0.2433199,0.0239963,0.4772765000000001,0.2840978,0.4625447,0.3801604,0.5213161000000001,0.1878299,0.2060085,0.2165774,0.27338,0.07235939999999999,0.1736478,0.2880143,0.0682459,0.3248625,0.0618293,0.2596391,0.2323089,0.14550320000000005,0.1337988,0.32091679999999995,0.4387734,0.5237921,0.1878095,0.022687400000000003,0.4178511,0.1835747,0.4159747,0.06327569999999999,0.4816038,0.4223931,0.0113153,0.0265214,0.1566519,0.4559503,0.1209204,0.1268455,0.25081
G45,0.2356586,0.2653353,0.2650998,0.3258955,0.4106988,0.3336711,0.36009840000000004,0.4451953,0.1889429,0.5237008,0.1880794,0.2634423,0.2573992,0.2646409,0.2194292,0.215262,0.1869409,0.1828403,0.514688,0.1575291,0.2476448,0.1128146,0.0711221,0.33084509999999995,0.5621203,0.33543959999999995,0.26294270000000003,0.1957089,0.2426134,0.361639,0.4235863,0.22568160000000004,0.2690485,0.1420443,0.175214,0.3034551,0.344377,0.2727164,0.3618992,0.1988883,0.2571509,0.161972,0.1633012,0.2380437,0.2572478,0.2206138,0.3642001,0.2160066,0.4895773,0.2468729,0.2206703,0.1150601,0.3072114,0.2837775,0.4652985,0.1853921,0.4916765,0.3371697,0.15853989999999998,0.257637,0.1930476,0.2812061,0.0624028,0.5119779000000001,0.4427058,0.19565510000000005,0.3477287,0.1690333,0.4665414000000001,0.2284936,0.1663515,0.1606474,0.2039013,0.2517809,0.2913947,0.1873852,0.2132277,0.2473011,0.2635526,0.3065453,0.2171751,0.2228321,0.23650460000000004,0.2758111,0.364712,0.4770169,0.3448246,0.17890870000000006,0.3437941,0.2139595,0.1726095,0.512271,0.3390906,0.1789419,0.181054,0.3258708,0.5803669,0.4896069000000001,0.3642407,0.17517929999999998
G46,0.1147829,0.0547975,0.1129318,0.0675629,0.1067528,0.0998092,0.058590599999999986,0.1484252,0.0623763,0.100895,0.0826186,0.1054918,0.0469022,0.0963112,0.0920973,0.0999653,0.1181846,0.1250677,0.1000561,0.0462855,0.0255298,0.055556500000000016,0.0584085,0.0726057,0.0902917,0.1467058,0.1036367,0.0818783,0.1037751,0.0854405,0.1037754,0.1228578,0.0856242,0.1202371,0.0884587,0.0676012,0.0993431,0.08088939999999999,0.0612028,0.0691128,0.1165251,0.1459339,0.0907869,0.0410697,0.0954827,0.0818753,0.1334372,0.0712141,0.13766470000000006,0.0579899,0.0716368,0.0501019,0.1079644,0.060016,0.0783506,0.0300111,0.1576922,0.053401,0.0491219,0.0837896,0.0630466,0.081613,0.0658469,0.0333585,0.1157956,0.08732310000000001,0.1027362,0.09000010000000001,0.0840448,0.0787739,0.0969121,0.12629769999999998,0.14341289999999998,0.0995021,0.0922618,0.0753355,0.0558222,0.073844,0.082536,0.035395300000000005,0.0974527,0.1228722,0.0844215,0.08111449999999999,0.0730675,0.0660592,0.1140911,0.0985729,0.1828853,0.0319481,0.1237581,0.1916558,0.1422642,0.1080236,0.0991745,0.0741806,0.100055,0.0621799,0.0518198,0.1529294
G47,0.0387833,0.2292431,0.3212284,0.0487434,0.0665109,0.3375091,0.0384714,0.1899428,0.1331068,0.2554279,0.2983673,0.0485989,0.2556617,0.1438694,0.0058585,0.0553309,0.35056040000000005,0.2043753,0.2269003,0.0907152,0.3385769,0.13856870000000002,0.0205545,0.143069,0.0352109,0.0707129,0.29277,0.2000197,0.0001475,0.012714,0.0951292,0.2149035,0.1974163,0.1400491,0.0030124,0.1810296,0.3204059,0.4661676,0.0070376000000000015,0.3383159,0.1079039,0.009330799999999998,0.2827128,0.1140675,0.1338084,0.025531,0.016509,0.1116589,0.0047806,0.0292452,0.0133421,0.1004554,0.1347882,0.17429160000000002,0.1130445,0.2629574,0.3107519,0.015819899999999998,0.1911134,0.2000936,0.1142823,0.028910400000000006,0.033093800000000013,0.15004279999999998,0.0108459,0.2625597,0.0148368,0.1523352,0.2071281,0.0886139,0.1248002,0.2660503,0.0125814,0.0401375,0.2375532,0.049128500000000005,0.3766665,0.103364,0.2926297,0.0878447,0.0404302,0.0868602,0.1836303,0.2088579,0.2872087,0.0017634,0.0083491,0.034278,0.2369568,0.3345732,0.0604962,0.2635385,0.0481711,0.0180215,0.007795699999999998,0.0026493000000000003,0.1987113,0.0298259,0.0168722,0.1376638
G48,0.585176,0.7676460999999999,0.526709,0.6910979,0.6908389,0.5633736999999999,0.5878846999999999,0.5907378000000001,0.5528132,0.5312236,0.5749008000000001,0.6102747,0.4915005,0.6316851,0.667309,0.6540301,0.5927777,0.6829144,0.6249473000000001,0.6049800000000001,0.4904812,0.4815855,0.7263499,0.5182947,0.5982065,0.5421731,0.7241211,0.6842844,0.670519,0.5350238,0.4905287,0.5677479,0.6066598000000001,0.6200177,0.5917166,0.5284909000000001,0.5848300999999999,0.5686934,0.5484029,0.5056913,0.5986852,0.669478,0.584885,0.5918654999999999,0.6636405,0.5460311999999999,0.5455616,0.6118596,0.6586145999999999,0.6182485,0.5860581,0.7145847,0.7402093000000001,0.5614505999999999,0.5686906999999999,0.5934699000000001,0.5053804000000001,0.5829335,0.5881400999999999,0.6586177,0.7277958999999999,0.5479415,0.677478,0.4930777,0.5478236999999999,0.6944564000000001,0.6893667,0.5389968,0.6439564,0.6308943,0.5465187,0.5333210999999999,0.5874473000000001,0.5740588000000001,0.6407155999999999,0.6859111999999999,0.7773523,0.5011913,0.5832424,0.6274451,0.6056128000000001,0.6144936,0.7125603,0.5398808,0.589101,0.5835389,0.6823531,0.6095468,0.4288389,0.4762464,0.6842291,0.6706899000000001,0.668987,0.5382944000000001,0.4983357,0.6218524999999999,0.5610927,0.6594466999999999,0.6131496,0.5481355
G49,0.22560010000000005,0.17893599999999998,0.0294951,0.0377393,0.1612914,0.0128637,0.0134476,0.2064078,0.07695729999999999,0.1323566,0.0359082,0.033026199999999985,0.290737,0.0142547,0.1577438,0.0064656,0.13491779999999998,0.0118243,0.1483024,0.2576563,0.1887546,0.1487165,0.1719964,0.0571405,0.1296623,0.08837619999999999,0.2123188,0.16653370000000006,0.07937330000000001,0.185019,0.08846860000000001,0.007191199999999998,0.14610689999999998,0.1764162,0.17958110000000002,0.0020335,0.1210648,0.0400135,0.1615581,0.0137457,0.0425451,0.13277170000000002,0.1822156,0.2232643,0.1498982,0.1353139,0.1102662,0.1515641,0.0378444,0.0115358,0.1794922,0.0094901,0.1620954,0.0149998,0.1055376,0.2052538,0.1354078,0.0942676,0.0258139,0.1975965,0.06723489999999999,0.1884146,0.1854551,0.0023761,0.0164654,0.010787200000000002,0.010598,0.0057925,0.0102215,0.2279004,0.2113513,0.2109078,0.1667992,0.038595,0.0176638,0.190567,0.0207498,0.1114028,0.1212196,0.1095038,0.07417,0.0035887,0.0277273,0.0071418,0.1800204,0.1528106,0.1826904,0.0106335,0.0288723,0.0843315,0.1279237,0.008443,0.1924914,0.1903903,0.1074035,0.1936375,0.019359900000000003,0.0040739,0.17728310000000005,0.14669400000000002
G50,0.0151733,0.0001861,0.0081527,0.0005214999999999999,0.0070733,0.0396835,0.0080517,0.0017317999999999995,0.0373603,0.000436,0.001168,0.010896,0.0047806,6.709999999999999e-05,0.0278173,0.0196028,0.016762799999999998,0.0007578,0.0325238,0.008831,0.0018608,0.0337204,0.0009167,0.0100984,0.0069075,0.0001206,0.0167273,0.0120562,0.0093444,0.0094437,0.013853399999999998,0.0011661,0.0413616,0.0119802,0.0002305,0.0002196,0.0009415,0.002188,0.0002861,0.026142,0.0241666,0.0062841,0.0222473,0.0275219,0.0086523,0.0013422,0.0080927,0.0200386,0.0308548,0.0012994000000000007,0.0003266,0.0041270000000000005,0.036107,0.0060487,0.0314656,0.0068260000000000005,0.0004776,0.0023626,0.0306137,0.0255977,0.0032086,0.0189788,0.0001861,0.022933,0.0092303,0.0014783,0.0001645,0.0016009,0.0006553999999999999,0.0014255999999999993,0.0096992,0.0011503,0.0147054,0.0188627,0.0313603,0.0014594,0.0252211,0.0355814,0.0027208,0.0212544,0.0028791,0.026654,0.017307200000000002,0.1689552,0.0003969,0.00020780000000000004,0.0267648,0.0006626000000000001,0.0409366,0.000176,0.0147796,0.0194682,0.0228384,0.0,0.0071902,0.0030593000000000005,0.010074,0.0109529,0.0284978,0.0071791
G51,0.1153327,0.1485366,0.1046408,0.3535791,0.1890705,0.6370893,0.5325887,0.2985215,0.1829825,0.4131744000000001,0.1694507,0.4744919,0.1755082,0.5447229,0.6529453000000001,0.395031,0.2695473,0.4987212,0.5747399000000001,0.360534,0.561144,0.5760495,0.17259660000000002,0.6013401999999999,0.3703197,0.624365,0.346694,0.2259141,0.4402474,0.2249638,0.3692976,0.369734,0.3895358,0.266468,0.2836751,0.3520705,0.4801282,0.4032824,0.4159416,0.5572143,0.3518067,0.4324848,0.1471762,0.2926587,0.5621988,0.4090564,0.3916555,0.1221281,0.28056570000000003,0.3857361,0.1045305,0.081737,0.5699436,0.3496522,0.4496311,0.3156408,0.4128721,0.4266086,0.4492144,0.2432891,0.4373419,0.5691997,0.5276166,0.3441743,0.3067998,0.4859454000000001,0.5298825,0.4789844,0.4131099,0.2193625,0.2958391,0.5398265999999999,0.12944560000000002,0.3848368,0.4694579,0.26450300000000004,0.31042620000000004,0.2634605,0.1985858,0.2603944,0.32733379999999995,0.35217350000000003,0.3890005,0.4165561,0.4104829,0.4107234,0.3294791,0.0956574,0.3389399,0.1667908,0.362515,0.1164979,0.2222416,0.4723629,0.3692339000000001,0.3268913,0.3243506,0.2245878,0.385139,0.3079315
G52,0.6351434,0.4507394,0.5842205,0.6321484,0.5298082,0.5849388000000001,0.6233974,0.5826058000000001,0.5349418,0.5944413000000001,0.6545827,0.4429433,0.6724253000000001,0.5233941,0.6582205,0.7163941,0.6954186,0.6222683000000001,0.6571222,0.6319888000000001,0.6068446999999999,0.6365341,0.5774929,0.6270094,0.7106494999999999,0.6579017,0.7044845000000001,0.6237213,0.6464108000000001,0.2824358,0.6593496,0.5946479,0.6522053000000001,0.5880951999999999,0.5209317,0.7640956999999999,0.5607285,0.6189281999999999,0.6272171999999999,0.6432045999999999,0.6717141,0.6059039,0.5678156,0.5331468,0.6186891,0.6200281,0.4706442,0.6201844,0.5556446999999999,0.5897934,0.6557995,0.646379,0.6238060999999999,0.6378722,0.5865054,0.4965666,0.6736469,0.5500927,0.5706215,0.5451864000000001,0.5947483,0.6935274,0.6511766999999999,0.6522521,0.6780125,0.6917653,0.6137570999999999,0.7341305,0.6995519,0.6376681,0.4713093,0.5262019,0.5906408000000001,0.7117355,0.6396189,0.6749593,0.6181606,0.5477156999999999,0.6752884,0.5812432,0.5937541999999999,0.6230642,0.5912061,0.4635427,0.7134252,0.620233,0.4407577,0.5451135,0.6235574,0.5508746,0.6122076,0.4896852,0.6050562,0.6683425000000001,0.5631158,0.6845979999999999,0.7199277,0.6315059000000001,0.6775501,0.7722982
G53,0.0070295,0.0003093,0.0105755,0.00030039999999999993,0.0082492,0.0003056,0.028729200000000007,0.0181419,1.02e-05,0.0346921,0.0216422,7.47e-05,0.0132109,0.0247249,0.00020540000000000006,0.0206062,0.0234164,7.8e-06,0.0076153,0.0077047,0.0198095,0.0002695,1.1e-06,0.0011237,0.0239991,0.000246,0.040339,0.0001176,0.01167,0.0130211,0.00014269999999999994,0.008710500000000001,0.0142512,3e-07,0.0267778,0.0004081000000000001,0.0287923,1.2e-06,0.012969,2.02e-05,0.0012598,0.0004397,2.4e-06,0.0281755,0.0001164,0.0208483,0.0004247,0.0146993,0.0023156999999999995,0.00026230000000000003,0.0249501,0.0002836,0.00109,5.59e-05,3e-07,8.379999999999999e-05,0.0159707,0.0006334,0.0125421,0.0236242,0.0213652,3.05e-05,0.0007639999999999999,0.0146347,0.0001128,2.32e-05,0.0028577,1.53e-05,0.0015482,0.0135933,4.09e-05,0.009147,0.00030030000000000004,0.0002069,0.0006553,3.12e-05,0.0229673,0.017490400000000003,0.011229,0.0071227,1.16e-05,0.0013945,0.0221781,0.0298226,0.0127046,0.0007955,0.0450172,0.0212902,0.0174313,0.0389505,0.0001652,0.0189028,6.74e-05,0.0097115,0.0116231,6.69e-05,0.00021190000000000005,0.0197549,0.0123273,0.0003799
G54,0.016249200000000002,0.0295524,0.0018533,0.0269341,0.002363,0.028940800000000006,0.0398945,0.055173800000000016,0.007472199999999998,0.0399713,0.0182601,0.0220235,0.022724200000000003,0.0161387,0.0267407,0.0661115,0.024346400000000004,0.0122307,0.0167276,0.0471751,0.038893800000000006,0.0164658,0.0337669,0.0352126,0.0414142,0.0396716,0.0333502,0.057980099999999986,0.0084072,0.1237947,0.008492,0.0132285,0.0135827,0.0108571,0.047473900000000006,0.006305600000000001,0.012759,0.0077684,0.0639479,0.0462277,0.048994300000000005,0.0161185,0.0132233,0.0197051,0.0055861,0.049063,0.0241345,0.007177600000000002,0.0127217,0.054315,0.0203362,0.0152237,0.008451100000000001,0.030179900000000006,0.0417551,0.0430945,0.0272506,0.0481509,0.0622522,0.0095491,0.0269673,0.017536700000000002,0.0346679,0.0458289,0.051956,0.0421212,0.0217564,0.0179762,0.0425855,0.0344939,0.0344781,0.0232543,0.0287409,0.0402184,0.0363845,0.0411624,0.0171805,0.005697600000000001,0.0389664,0.0355913,0.004515600000000001,0.0253586,0.0766757,0.025102,0.038712300000000005,0.0481347,0.027026,0.0188774,0.0648799,0.0274011,0.072757,0.0547352,0.0287633,0.0261402,0.0098149,0.0670416,0.0198469,0.0226698,0.0076947,0.032068900000000004
G55,0.367046,0.4536149,0.3111428,0.5959011,0.5548380999999999,0.46335,0.4075039,0.4333018,0.4722504,0.4706439,0.5197039999999999,0.4048278,0.5046517,0.4969961,0.4344998,0.6243331,0.6199139,0.5112194999999999,0.4233775,0.4648523,0.4022648,0.3700701,0.4563916,0.4253469,0.28289040000000004,0.5473946,0.5016241,0.3527024,0.5296728,0.4290977,0.4691248,0.3701752,0.4295369000000001,0.3703147,0.471866,0.5062541,0.33144159999999995,0.5871947,0.4779534000000001,0.544786,0.30673890000000004,0.4453512,0.4015673,0.3910592,0.5821434,0.4036444,0.3017857,0.5015044,0.5952818,0.6624945,0.4983453,0.34565690000000004,0.5088252000000001,0.3819199,0.5788724000000001,0.8060341,0.4457946,0.2685993,0.6320144,0.4796359000000001,0.5124119,0.6048271,0.5758943,0.5722531,0.2272835,0.4190854000000001,0.4750470000000001,0.6692981,0.6123890999999999,0.585996,0.4233726,0.2677563,0.5639539000000001,0.6318129,0.5655593000000001,0.7006895000000001,0.2907821,0.362933,0.417434,0.3902689,0.5335036999999999,0.5139023,0.4813749,0.4715778000000001,0.3354419,0.4209611,0.3366095,0.4313312,0.2216358,0.27560650000000003,0.42437,0.3863639,0.5462457,0.4162713,0.3465732,0.4366763,0.640972,0.5167563000000001,0.4502426,0.3102297
G56,0.2343009,0.2798055,0.14284170000000002,0.07086410000000001,0.2294609,0.1172895,0.1147507,0.1952061,0.1787191,0.130491,0.1760263,0.17057070000000002,0.0697439,0.13175920000000002,0.0942188,0.0947444,0.088167,0.0836045,0.1405316,0.0621627,0.0368963,0.131398,0.0910058,0.1925467,0.1900206,0.2641973,0.1588864,0.154819,0.1247487,0.3944027,0.1321111,0.0297951,0.13153270000000006,0.0583115,0.1856628,0.0221218,0.1280191,0.1817433,0.2381306,0.1160512,0.1780487,0.0327026,0.0576232,0.234192,0.034968900000000004,0.2594165,0.2638217,0.065203,0.1474701,0.06969410000000001,0.1552606,0.10603519999999997,0.08832360000000003,0.0737961,0.17994649999999998,0.1496877,0.1369071,0.1770376,0.2129837,0.0276933,0.1260367,0.0366706,0.1549817,0.1177102,0.05475830000000001,0.017085,0.018517,0.254413,0.0946346,0.051945000000000005,0.11937069999999997,0.1059066,0.1280261,0.2302943,0.2951617,0.2091098,0.1375489,0.1343562,0.1651182,0.1938491,0.1586961,0.1795795,0.06065369999999999,0.2718137,0.16748139999999995,0.1232224,0.0720085,0.0697553,0.1778744,0.2077186,0.1248566,0.150698,0.17865989999999998,0.0948915,0.0972015,0.121677,0.2285477,0.2395231,0.1345729,0.1803105
G57,0.4034436,0.3926335,0.1012795,0.3541763,0.132625,0.1655354,0.4438558,0.4210705,0.4559039000000001,0.4904911,0.6018774,0.6433844,0.5565498999999999,0.5371145,0.34964870000000003,0.4527814000000001,0.5942093,0.3904492,0.459059,0.4063866,0.1095184,0.1875064,0.4885463,0.403882,0.3507261,0.4802751,0.4919576,0.1374967,0.6563025,0.7673601,0.4262691,0.3440535,0.3666348,0.5003127,0.4804271,0.4316835,0.4151607,0.478092,0.4016499,0.5163759,0.5629618000000001,0.2974653,0.4496725,0.5409378,0.6031430999999999,0.6334021,0.2544813,0.3571652,0.536934,0.5527091,0.3637166,0.3645061,0.180632,0.4520297,0.4683428,0.3452958,0.4236407,0.4470156,0.3890946,0.5058771,0.3644101,0.3213179,0.51644,0.3758904000000001,0.3894874,0.4902357,0.5691721,0.34556040000000005,0.4297043,0.4153703,0.4743184,0.3736403,0.4880234000000001,0.33578800000000003,0.4296597,0.5297451,0.3330888,0.3554108,0.512066,0.3596683,0.2982734,0.4167536,0.345315,0.2903622,0.4439385,0.3305495,0.1565576,0.4172501,0.4273835999999999,0.3920424000000001,0.4673485,0.4759552,0.5252288,0.2115911,0.1775938,0.2980808,0.3484938,0.6052026,0.23518520000000004,0.6481786999999999
G58,0.3895268,0.1439091,0.004479,0.3324011,0.0219056,0.0285624,0.2270805,0.0030509,0.0505769,0.1059741,0.1183241,0.330434,0.0020989,0.0064635000000000005,0.0016666,0.31091440000000004,0.002116,0.0011614,0.0004932,0.4599503,0.1207509,0.0083588,0.1843541,0.2147679,0.3951496,0.0945922,0.0254822,0.0208368,0.1025824,0.0038031,0.003600800000000001,0.0005137000000000001,0.397602,0.0027888,0.0225483,0.0125524,0.08900069999999999,0.3973545,0.001047,0.1966663,0.4610176,0.0883943,0.0008857999999999998,0.3185854,0.5369376,0.4857464,0.0082268,0.008573200000000001,0.0173621,0.077918,0.0048755000000000005,0.3345984,0.5338606,0.0016614000000000002,0.0636569,0.1137152,0.0025684,0.0063804,0.0412011,0.4197745,0.33262220000000003,0.4039922,0.0151531,0.4641974,0.1208682,0.0007546,0.001064,0.0088197,0.0002757,0.31502670000000005,0.1628277,0.000767,0.3188222,0.0135778,0.16489620000000002,0.2983368,0.0037353,0.1001485,0.0063205,0.1649039,0.0003185,0.1848792,0.1297816,0.0583701,0.0110779,0.0029779,0.1705649,0.1023963,0.2423634,0.29201809999999995,0.3416031,0.0003386,0.1871449,0.3979984,0.2327749,0.0006586000000000001,0.3605601,0.0003236,0.244157,0.1482237
G59,0.5760350000000001,0.5182197000000001,0.35412,0.5539883000000001,0.348403,0.3034357,0.6336356,0.6153666,0.1822475,0.5593977,0.6023887,0.5635022,0.5912420999999999,0.5458786999999999,0.5925883000000001,0.3844355,0.5642027,0.6850279,0.6618151999999999,0.7034349,0.29942729999999995,0.3694279,0.7556853,0.6422251,0.4662453,0.7030081,0.5754756999999999,0.3699329,0.7431073,0.6410789000000001,0.590436,0.4584603,0.3180487,0.6317988,0.5592524999999999,0.6493926999999999,0.5937625,0.5751783,0.5571794,0.5597559,0.5715363,0.2763448,0.5692624,0.51837,0.5785887,0.5176102,0.3373226,0.6606118000000001,0.5761467,0.545715,0.5120077999999999,0.6702009,0.2178944,0.5997201,0.5360904000000001,0.6264723000000001,0.6072048000000001,0.6634683000000001,0.6189708,0.624247,0.6924305000000001,0.3739905,0.6019116,0.5219787,0.5723253,0.7229087,0.6690489000000001,0.5496373,0.6883986999999999,0.4602305,0.6668437,0.5332387,0.7141414,0.4277233,0.6307241,0.6796975000000001,0.6731807,0.6963606,0.6479553000000001,0.4301817,0.5840273,0.5696886,0.674212,0.0989359,0.7424784999999999,0.4523708,0.3879720999999999,0.635478,0.6331769,0.5733504,0.5510681,0.5758340999999999,0.7185201999999999,0.2740083,0.3773033,0.4275214,0.4593601,0.5364462,0.6142599,0.2955783
G60,0.0902505,0.0736601,0.0574544,0.0949778,0.0490566,0.0558264,0.0826377,0.0824306,0.0356418,0.0020935,0.0062527,0.056012300000000015,0.0234575,0.004442,0.072059,0.0423593,0.005652399999999999,0.028323,0.0807735,0.035877099999999995,0.012914600000000002,0.013349799999999998,0.0640691,0.08446310000000001,0.0044280000000000005,0.028711400000000005,0.07354019999999999,0.0941288,0.005219,0.0511571,0.0027424,0.0693578,0.1270762,0.0192024,0.005391600000000001,0.0335172,0.0293241,0.0575412,0.050418800000000014,0.0634621,0.0444061,0.005753,0.0649108,0.0093738,0.0014248,0.0292383,0.063412,0.0274188,0.0059669,0.1055468,0.0066905,0.0057638,0.0509145,0.0639918,0.06325030000000001,0.0019690000000000003,0.0144588,0.0937377,0.0051528,0.0502001,0.0656229,0.0125207,0.0138739,0.031056,0.004064,0.008944,0.0445334,0.0586784,0.086618,0.0570766,0.0469977,0.1006698,0.0426446,0.0118497,0.0017355,0.0548369,0.0731447,0.0637976,0.0578586,0.003559000000000001,0.06050650000000001,0.054596000000000006,0.0721198,0.0783808,0.08345230000000001,0.0703222,0.055759400000000015,0.0076931,0.0668498,0.113502,0.0548252,0.0487935,0.0016024,0.0766239,0.0929598,0.044767400000000006,0.0537936,0.0389517,0.16043729999999998,0.0311373
