,PseudoTime1,PseudoTime2,PseudoTime3,PseudoTime4,PseudoTime5
E931_433,,,,,0.8674700000000001
E1405_260,,,,,0.52008
E315_247,,,,,0.49398000000000003
E216_410,,,,0.82129,
E1186_194,,,0.38755,,
E226_450,,0.90161,,,
E1376_44,0.08635,,,,
E1221_1,,,0.0,,
E297_182,,0.36345,,,
E126_155,,,,,0.30924
E1675_57,,,,,0.11245
E1791_472,,0.94578,,,
E1339_447,,,0.8955799999999999,,
E1766_157,,0.31325,,,
E1429_115,,0.22891999999999998,,,
E1737_56,,,0.11044000000000001,,
E1350_428,,0.8574299999999999,,,
E733_369,,,0.7389600000000001,,
E1531_150,,0.2992,,,
E628_47,,,,,0.09237000000000001
E1426_421,,,0.8433700000000001,,
E694_259,,0.51807,,,
E1072_271,,0.5421699999999999,,,
E276_497,0.99598,,,,
E509_410,,,,,0.82129
E1311_404,,,,0.80924,
E865_93,,,0.18474000000000002,,
E643_493,0.98795,,,,
E1506_220,,,0.43976000000000004,,
E1961_204,,,0.40763,,
E1779_241,,,0.48193,,
E1149_286,,,0.57229,,
E404_441,,,,,0.8835299999999999
E1646_406,,,0.81325,,
E336_30,,0.05823,,,
E570_478,,,,,0.95783
E369_79,,,,,0.15663
E1828_398,,,0.79719,,
E1799_338,,0.67671,,,
E304_480,,0.96185,,,
E1897_360,,,,,0.72088
E1244_200,,0.3996,,,
E698_192,,0.38353000000000004,,,
E399_101,,,,,0.2008
E922_96,,0.19075999999999999,,,
E526_452,,0.9056200000000001,,,
E1669_111,,0.22088000000000002,,,
E1893_378,,0.75703,,,
E299_275,,0.5502,,,
E1253_165,,,0.32932,,
E632_456,0.91365,,,,
E1929_128,,0.25501999999999997,,,
E993_121,,0.24095999999999998,,,
E1996_212,,,0.42368999999999996,,
E1620_499,1.0,,,,
E664_182,,,,,0.36345
E1351_456,,0.91365,,,
E1263_398,,0.79719,,,
E1004_441,,,,,0.8835299999999999
E1310_315,,0.63052,,,
E29_216,,,0.43173,,
E704_145,,,,,0.28916
E11_235,,0.46988,,,
E1761_361,,,,,0.7228899999999999
E1421_63,,,0.1245,,
E470_302,,,,,0.60442
E1503_187,,,,,0.37349
E1408_200,,0.3996,,,
E461_452,,0.9056200000000001,,,
E856_51,,,0.1004,,
E481_89,,0.17670999999999998,,,
E1741_472,,0.94578,,,
E1665_393,,0.78715,,,
E1876_482,,0.96586,,,
E1228_411,,0.82329,,,
E1564_284,,,,,0.5682699999999999
E37_11,,,0.02008,,
E1789_370,,,0.7409600000000001,,
E112_415,,,0.8313299999999999,,
E520_327,,,,,0.65462
E1735_160,,0.31928,,,
E836_35,,0.06827000000000001,,,
E581_43,,0.08434,,,
E1890_52,,,0.10240999999999999,,
E960_288,,,0.57631,,
E116_378,,,0.75703,,
E495_189,,0.37751,,,
E1699_357,,,,,0.71486
E1577_426,,,0.85341,,
E41_125,,0.249,,,
E1705_390,,,,,0.78112
E1274_265,,,,,0.53012
E1690_319,,0.63855,,,
E492_110,,,,,0.21888000000000002
E1000_211,,,,,0.42168999999999995
E1389_34,,,0.06627000000000001,,
E1536_272,,0.54418,,,
E1681_216,,0.43173,,,
E619_311,,0.62249,,,
E1065_115,,0.22891999999999998,,,
E1143_218,,0.43573999999999996,,,
E1539_313,,0.62651,,,
E1867_109,,,,0.21686999999999998,
E1751_323,,,,,0.64659
E1482_492,,0.9859399999999999,,,
E36_302,0.60442,,,,
E994_175,,,,,0.3494
E1545_121,,,,,0.24095999999999998
E1333_462,,,,,0.9257
E21_422,,0.8453799999999999,,,
E602_44,,0.08635,,,
E1039_34,,0.06627000000000001,,,
E773_419,,,0.83936,,
E1122_185,,,0.36948000000000003,,
E990_497,,0.99598,,,
E606_415,,,0.8313299999999999,,
E301_42,0.08233,,,,
E555_343,,0.68675,,,
E1318_460,,,0.92169,,
E1823_450,,,0.90161,,
E505_408,,,0.8172699999999999,,
E15_238,,0.4759,,,
E1555_8,,0.01406,,,
E1068_225,,,0.4498,,
E1924_184,,,,,0.36746999999999996
E518_234,,0.46787,,,
E964_167,,,,,0.33333
E583_168,,,0.33534,,
E296_188,,0.3755,,,
E1683_141,,0.28112,,,
E1697_347,,,0.6947800000000001,,
E593_309,,,0.61847,,
E1534_208,,0.41566000000000003,,,
E140_63,,,0.1245,,
E1561_23,,,0.044180000000000004,,
E1612_434,,0.8694799999999999,,,
E243_227,,,0.45382,,
E1216_174,0.34739000000000003,,,,
E1830_170,,0.33936,,,
E929_316,,,0.63253,,
E649_456,,,0.91365,,
E1_168,,,0.33534,,
E1153_87,,,,,0.17269
E712_417,,,,,0.83534
E253_183,,,0.36546,,
E571_274,,,,,0.54819
E1846_279,,,0.55823,,
E432_437,,0.8755,,,
E1851_426,,,0.85341,,
E756_292,,,0.58434,,
E906_231,,,0.46185,,
E351_49,,,0.09639,,
E668_227,,,0.45382,,
E1826_41,,0.08032,,,
E808_465,,0.93173,,,
E999_92,,0.18273,,,
E1572_236,,,,,0.47189
E83_177,,,0.35341,,
E1923_113,,,0.2249,,
E719_192,0.38353000000000004,,,,
E688_277,0.5542199999999999,,,,
E288_357,,,0.71486,,
E171_244,0.48795,,,,
E172_458,,,,,0.9176700000000001
E1354_130,,,,0.25904,
E938_177,,0.35341,,,
E347_342,,,,,0.68474
E1175_313,,,,,0.62651
E1592_184,,0.36746999999999996,,,
E1409_463,,,0.92771,,
E1347_329,,0.65863,,,
E327_456,,0.91365,,,
E278_223,,,0.44578,,
E217_368,,,,,0.73695
E794_63,,0.1245,,,
E1200_272,,,,,0.54418
E1365_194,,,0.38755,,
E1403_213,,,,,0.4257
E741_371,,0.74297,,,
E539_482,,0.96586,,,
E165_343,,0.68675,,,
E1587_253,,,,,0.50602
E785_175,,0.3494,,,
E691_351,,,,,0.70281
E825_308,,0.61647,,,
E595_325,,0.6506,,,
E1189_318,,0.63655,,,
E1140_277,,0.5542199999999999,,,
E1718_354,,0.7088399999999999,,,
E540_479,,,,,0.9598399999999999
E745_216,,,,,0.43173
E1243_491,,0.9839399999999999,,,
E705_113,,0.2249,,,
E1788_395,,,,,0.7911600000000001
E1205_84,,,0.16667,,
E175_261,,,,,0.5220899999999999
E1631_14,,0.0261,,,
E742_405,,,,,0.81124
E728_345,,,,,0.69076
E678_379,,0.7590399999999999,,,
E1480_242,,,,,0.48394
E196_403,0.80723,,,,
E370_222,,,,,0.44378
E1800_286,,,,,0.57229
E408_463,,,,,0.92771
E549_277,,,0.5542199999999999,,
E1986_433,0.8674700000000001,,,,
E909_44,,,0.08635,,
E1944_415,,0.8313299999999999,,,
E407_192,,0.38353000000000004,,,
E1292_91,,0.18072,,,
E1174_318,,,0.63655,,
E902_107,,,0.21285,,
E614_83,,0.16466,,,
E1007_208,,,0.41566000000000003,,
E157_173,,,0.34538,,
E53_469,,,0.93976,,
E1698_67,,,,,0.13253
E1088_484,,,0.96988,,
E674_470,,,0.9417700000000001,,
E536_479,,,,,0.9598399999999999
E918_84,,0.16667,,,
E1435_352,0.70482,,,,
E282_468,,0.93775,,,
