,Cell1,Cell2,Cell3,Cell4,Cell5,Cell6,Cell7,Cell8,Cell9,Cell10,Cell11,Cell12,Cell13,Cell14,Cell15,Cell16,Cell17,Cell18,Cell19,Cell20,Cell21,Cell22,Cell23,Cell24,Cell25,Cell26,Cell27,Cell28,Cell29,Cell30,Cell31,Cell32,Cell33,Cell34,Cell35,Cell36,Cell37,Cell38,Cell39,Cell40,Cell41,Cell42,Cell43,Cell44,Cell45,Cell46,Cell47,Cell48,Cell49,Cell50,Cell51,Cell52,Cell53,Cell54,Cell55,Cell56,Cell57,Cell58,Cell59,Cell60,Cell61,Cell62,Cell63,Cell64,Cell65,Cell66,Cell67,Cell68,Cell69,Cell70,Cell71,Cell72,Cell73,Cell74,Cell75,Cell76,Cell77,Cell78,Cell79,Cell80,Cell81,Cell82,Cell83,Cell84,Cell85,Cell86,Cell87,Cell88,Cell89,Cell90,Cell91,Cell92,Cell93,Cell94,Cell95,Cell96,Cell97,Cell98,Cell99,Cell100
G49,0.22560010000000003,0.17893599999999998,0.029495099999999996,0.0377393,0.1612914,0.0128637,0.0134476,0.2064078,0.07695729999999999,0.1323566,0.0359082,0.03302619999999999,0.29073699999999997,0.0142547,0.1577438,0.0064656,0.13491779999999998,0.0118243,0.1483024,0.2576563,0.1887546,0.1487165,0.1719964,0.0571405,0.1296623,0.08837619999999999,0.2123188,0.16653370000000003,0.07937330000000001,0.18501900000000002,0.08846860000000001,0.007191199999999999,0.14610689999999998,0.1764162,0.17958110000000002,0.0020335,0.12106480000000001,0.0400135,0.1615581,0.0137457,0.042545099999999995,0.13277170000000002,0.1822156,0.2232643,0.1498982,0.1353139,0.11026620000000001,0.1515641,0.0378444,0.011535799999999999,0.1794922,0.009490100000000001,0.1620954,0.014999799999999999,0.1055376,0.20525380000000001,0.1354078,0.09426760000000001,0.0258139,0.19759649999999998,0.06723489999999999,0.1884146,0.1854551,0.0023761,0.0164654,0.010787200000000002,0.010598,0.0057925,0.0102215,0.2279004,0.2113513,0.2109078,0.1667992,0.038595,0.0176638,0.19056700000000001,0.0207498,0.1114028,0.12121960000000001,0.1095038,0.07417,0.0035887000000000002,0.027727299999999996,0.0071418,0.1800204,0.1528106,0.1826904,0.010633499999999999,0.0288723,0.0843315,0.1279237,0.008443,0.1924914,0.19039029999999998,0.10740350000000001,0.1936375,0.019359900000000003,0.0040739,0.17728310000000003,0.14669400000000002
G50,0.0151733,0.0001861,0.0081527,0.0005214999999999999,0.0070733,0.0396835,0.0080517,0.0017317999999999997,0.0373603,0.000436,0.001168,0.010896,0.0047806,6.709999999999999e-05,0.0278173,0.0196028,0.016762799999999998,0.0007578,0.0325238,0.008831,0.0018608000000000001,0.0337204,0.0009167,0.010098399999999999,0.0069075000000000004,0.00012059999999999999,0.0167273,0.012056200000000001,0.009344400000000001,0.009443700000000001,0.013853399999999998,0.0011661,0.0413616,0.0119802,0.00023050000000000002,0.00021959999999999997,0.0009415,0.002188,0.0002861,0.026142000000000002,0.0241666,0.0062841,0.022247299999999998,0.0275219,0.0086523,0.0013422,0.0080927,0.0200386,0.0308548,0.0012994000000000003,0.0003266,0.0041270000000000005,0.036107,0.0060487,0.0314656,0.0068260000000000005,0.00047759999999999995,0.0023626,0.0306137,0.0255977,0.0032086,0.018978799999999997,0.0001861,0.022933000000000002,0.0092303,0.0014782999999999999,0.00016450000000000001,0.0016009,0.0006553999999999999,0.0014255999999999997,0.0096992,0.0011503,0.0147054,0.0188627,0.0313603,0.0014594,0.0252211,0.0355814,0.0027208,0.0212544,0.0028791,0.026654,0.017307200000000002,0.1689552,0.0003969,0.00020780000000000004,0.0267648,0.0006626000000000001,0.0409366,0.000176,0.014779599999999999,0.0194682,0.022838400000000002,0.0,0.0071902,0.0030593000000000005,0.010074,0.0109529,0.0284978,0.0071791
G51,0.1153327,0.1485366,0.1046408,0.3535791,0.1890705,0.6370893,0.5325887,0.2985215,0.1829825,0.41317440000000005,0.1694507,0.47449189999999997,0.1755082,0.5447229,0.6529453000000001,0.395031,0.2695473,0.49872120000000003,0.5747399000000001,0.360534,0.561144,0.5760495,0.17259660000000002,0.6013401999999999,0.37031970000000003,0.624365,0.346694,0.2259141,0.4402474,0.2249638,0.36929759999999995,0.369734,0.3895358,0.266468,0.28367509999999996,0.3520705,0.4801282,0.4032824,0.4159416,0.5572143,0.3518067,0.4324848,0.1471762,0.2926587,0.5621988,0.40905640000000004,0.3916555,0.12212809999999999,0.28056570000000003,0.38573609999999997,0.10453050000000001,0.081737,0.5699436,0.34965219999999997,0.44963109999999995,0.3156408,0.41287209999999996,0.42660859999999995,0.4492144,0.2432891,0.4373419,0.5691997,0.5276166,0.3441743,0.3067998,0.4859454000000001,0.5298825,0.47898440000000003,0.41310990000000003,0.2193625,0.29583909999999997,0.5398265999999999,0.12944560000000002,0.3848368,0.46945790000000004,0.26450300000000004,0.31042620000000004,0.2634605,0.1985858,0.26039439999999997,0.32733379999999995,0.35217350000000003,0.3890005,0.4165561,0.41048290000000004,0.4107234,0.32947909999999997,0.09565739999999999,0.3389399,0.1667908,0.36251500000000003,0.1164979,0.2222416,0.4723629,0.36923390000000006,0.3268913,0.3243506,0.22458779999999998,0.385139,0.3079315
G52,0.6351434,0.4507394,0.5842205,0.6321484,0.5298082,0.5849388000000001,0.6233974,0.5826058000000001,0.5349418,0.5944413000000001,0.6545827,0.4429433,0.6724253000000001,0.5233941,0.6582205,0.7163941,0.6954186,0.6222683000000001,0.6571222,0.6319888000000001,0.6068446999999999,0.6365341,0.5774929,0.6270094,0.7106494999999999,0.6579017,0.7044845000000001,0.6237213,0.6464108000000001,0.28243579999999996,0.6593496,0.5946479,0.6522053000000001,0.5880951999999999,0.5209317,0.7640956999999999,0.5607285,0.6189281999999999,0.6272171999999999,0.6432045999999999,0.6717141,0.6059039,0.5678156,0.5331468,0.6186891,0.6200281,0.4706442,0.6201844,0.5556446999999999,0.5897934,0.6557995,0.646379,0.6238060999999999,0.6378722,0.5865054,0.4965666,0.6736469,0.5500927,0.5706215,0.5451864000000001,0.5947483,0.6935274,0.6511766999999999,0.6522521,0.6780125,0.6917653,0.6137570999999999,0.7341305,0.6995519,0.6376681,0.4713093,0.5262019,0.5906408000000001,0.7117355,0.6396189,0.6749593,0.6181606,0.5477156999999999,0.6752884,0.5812432,0.5937541999999999,0.6230642,0.5912061,0.4635427,0.7134252,0.620233,0.44075770000000003,0.5451135,0.6235574,0.5508746,0.6122076,0.4896852,0.6050562,0.6683425000000001,0.5631158,0.6845979999999999,0.7199277,0.6315059000000001,0.6775501,0.7722982
G53,0.0070295,0.0003093,0.0105755,0.00030039999999999993,0.0082492,0.0003056,0.028729200000000003,0.018141900000000002,1.0199999999999999e-05,0.0346921,0.0216422,7.47e-05,0.013210900000000001,0.0247249,0.00020540000000000003,0.0206062,0.0234164,7.8e-06,0.0076153,0.0077047,0.0198095,0.0002695,1.1e-06,0.0011237,0.0239991,0.000246,0.040339,0.0001176,0.01167,0.0130211,0.00014269999999999997,0.008710500000000001,0.0142512,3e-07,0.0267778,0.00040810000000000005,0.0287923,1.2e-06,0.012969,2.02e-05,0.0012598,0.0004397,2.4e-06,0.0281755,0.00011640000000000001,0.0208483,0.00042469999999999997,0.0146993,0.0023156999999999995,0.00026230000000000003,0.0249501,0.0002836,0.00109,5.59e-05,3e-07,8.379999999999999e-05,0.0159707,0.0006334,0.0125421,0.0236242,0.0213652,3.05e-05,0.0007639999999999999,0.0146347,0.00011279999999999999,2.3199999999999998e-05,0.0028577,1.53e-05,0.0015482,0.0135933,4.09e-05,0.009147,0.00030030000000000004,0.0002069,0.0006553,3.12e-05,0.0229673,0.017490400000000003,0.011229000000000001,0.0071227,1.1599999999999999e-05,0.0013945000000000001,0.0221781,0.0298226,0.0127046,0.0007955,0.0450172,0.021290200000000002,0.0174313,0.0389505,0.0001652,0.0189028,6.74e-05,0.0097115,0.0116231,6.69e-05,0.00021190000000000003,0.019754900000000002,0.0123273,0.0003799
G54,0.016249200000000002,0.0295524,0.0018533000000000002,0.026934100000000002,0.002363,0.028940800000000003,0.0398945,0.05517380000000001,0.007472199999999999,0.0399713,0.0182601,0.0220235,0.022724200000000003,0.0161387,0.0267407,0.0661115,0.024346400000000004,0.0122307,0.0167276,0.0471751,0.038893800000000006,0.0164658,0.0337669,0.0352126,0.0414142,0.0396716,0.033350199999999997,0.05798009999999999,0.0084072,0.1237947,0.008492,0.013228499999999999,0.0135827,0.0108571,0.047473900000000006,0.006305600000000001,0.012759,0.0077684,0.0639479,0.0462277,0.048994300000000005,0.0161185,0.0132233,0.0197051,0.0055861,0.049063,0.0241345,0.007177600000000001,0.0127217,0.054314999999999995,0.0203362,0.0152237,0.008451100000000001,0.030179900000000003,0.041755099999999996,0.0430945,0.027250599999999996,0.0481509,0.062252199999999994,0.0095491,0.0269673,0.017536700000000002,0.0346679,0.0458289,0.051955999999999995,0.0421212,0.021756400000000002,0.0179762,0.0425855,0.0344939,0.0344781,0.023254300000000002,0.0287409,0.0402184,0.0363845,0.0411624,0.0171805,0.005697600000000001,0.0389664,0.0355913,0.004515600000000001,0.0253586,0.0766757,0.025102,0.038712300000000005,0.048134699999999996,0.027025999999999998,0.0188774,0.0648799,0.027401099999999998,0.072757,0.0547352,0.0287633,0.0261402,0.0098149,0.0670416,0.0198469,0.022669799999999997,0.0076947000000000005,0.032068900000000004
G55,0.367046,0.45361490000000004,0.3111428,0.5959011,0.5548380999999999,0.46335,0.40750390000000003,0.4333018,0.4722504,0.4706439,0.5197039999999999,0.40482779999999996,0.5046517,0.49699609999999994,0.43449979999999994,0.6243331,0.6199139,0.5112194999999999,0.42337749999999996,0.4648523,0.4022648,0.37007009999999996,0.4563916,0.4253469,0.28289040000000004,0.5473946,0.5016241,0.3527024,0.5296728,0.42909769999999997,0.46912479999999995,0.3701752,0.42953690000000005,0.3703147,0.471866,0.5062541,0.33144159999999995,0.5871947,0.4779534000000001,0.544786,0.30673890000000004,0.44535119999999995,0.40156729999999996,0.3910592,0.5821434,0.4036444,0.3017857,0.5015044,0.5952818,0.6624945,0.49834529999999994,0.34565690000000004,0.5088252000000001,0.38191990000000003,0.5788724000000001,0.8060341,0.4457946,0.2685993,0.6320144,0.47963590000000006,0.5124119,0.6048271,0.5758943,0.5722531,0.2272835,0.41908540000000005,0.47504700000000005,0.6692981,0.6123890999999999,0.585996,0.4233726,0.2677563,0.5639539000000001,0.6318129,0.5655593000000001,0.7006895000000001,0.2907821,0.362933,0.417434,0.39026890000000003,0.5335036999999999,0.5139023,0.4813749,0.47157780000000005,0.3354419,0.4209611,0.3366095,0.43133119999999997,0.22163579999999997,0.27560650000000003,0.42436999999999997,0.38636390000000004,0.5462457,0.41627129999999996,0.34657319999999997,0.4366763,0.640972,0.5167563000000001,0.45024259999999994,0.3102297
G56,0.2343009,0.2798055,0.14284170000000002,0.07086410000000001,0.2294609,0.1172895,0.11475070000000001,0.19520610000000002,0.1787191,0.130491,0.1760263,0.17057070000000002,0.0697439,0.13175920000000002,0.0942188,0.09474439999999999,0.088167,0.0836045,0.1405316,0.062162699999999994,0.0368963,0.13139800000000001,0.0910058,0.19254670000000002,0.1900206,0.26419729999999997,0.1588864,0.154819,0.1247487,0.3944027,0.1321111,0.029795099999999998,0.13153270000000003,0.0583115,0.1856628,0.0221218,0.1280191,0.1817433,0.2381306,0.1160512,0.1780487,0.0327026,0.0576232,0.234192,0.034968900000000004,0.2594165,0.2638217,0.065203,0.1474701,0.06969410000000001,0.1552606,0.10603519999999998,0.08832360000000002,0.0737961,0.17994649999999998,0.1496877,0.1369071,0.1770376,0.2129837,0.0276933,0.1260367,0.0366706,0.1549817,0.11771019999999999,0.05475830000000001,0.017085,0.018517,0.254413,0.0946346,0.051945000000000005,0.11937069999999998,0.1059066,0.1280261,0.23029429999999998,0.2951617,0.20910979999999998,0.1375489,0.1343562,0.1651182,0.1938491,0.1586961,0.1795795,0.06065369999999999,0.2718137,0.16748139999999997,0.1232224,0.0720085,0.0697553,0.1778744,0.2077186,0.1248566,0.150698,0.17865989999999998,0.09489149999999999,0.0972015,0.121677,0.22854770000000002,0.23952310000000002,0.1345729,0.1803105
G57,0.40344359999999996,0.3926335,0.1012795,0.3541763,0.132625,0.1655354,0.4438558,0.4210705,0.4559039000000001,0.4904911,0.6018774,0.6433844,0.5565498999999999,0.5371145,0.34964870000000003,0.45278140000000006,0.5942093,0.3904492,0.459059,0.4063866,0.1095184,0.1875064,0.4885463,0.403882,0.3507261,0.4802751,0.4919576,0.1374967,0.6563025,0.7673601,0.42626909999999996,0.3440535,0.3666348,0.5003127,0.4804271,0.4316835,0.4151607,0.478092,0.4016499,0.5163759,0.5629618000000001,0.2974653,0.44967250000000003,0.5409378,0.6031430999999999,0.6334021,0.2544813,0.3571652,0.536934,0.5527091,0.36371659999999995,0.36450609999999994,0.180632,0.45202970000000003,0.4683428,0.3452958,0.42364070000000004,0.4470156,0.3890946,0.5058771,0.36441009999999996,0.3213179,0.51644,0.37589040000000007,0.38948740000000004,0.4902357,0.5691721,0.34556040000000005,0.4297043,0.41537029999999997,0.47431840000000003,0.3736403,0.48802340000000005,0.33578800000000003,0.4296597,0.5297451,0.3330888,0.35541079999999997,0.512066,0.3596683,0.2982734,0.4167536,0.345315,0.2903622,0.4439385,0.3305495,0.1565576,0.4172501,0.4273835999999999,0.39204240000000007,0.46734849999999994,0.47595519999999997,0.5252288,0.2115911,0.1775938,0.2980808,0.3484938,0.6052026,0.23518520000000004,0.6481786999999999
G58,0.3895268,0.1439091,0.004479,0.3324011,0.021905599999999997,0.0285624,0.2270805,0.0030509,0.0505769,0.1059741,0.1183241,0.330434,0.0020989,0.0064635000000000005,0.0016666,0.31091440000000004,0.002116,0.0011614000000000001,0.0004932,0.4599503,0.12075090000000001,0.0083588,0.18435410000000002,0.2147679,0.3951496,0.0945922,0.0254822,0.0208368,0.10258239999999999,0.0038031,0.0036008000000000004,0.0005137000000000001,0.397602,0.0027888,0.0225483,0.0125524,0.08900069999999999,0.3973545,0.001047,0.1966663,0.46101759999999997,0.0883943,0.0008857999999999998,0.3185854,0.5369376,0.48574639999999997,0.0082268,0.008573200000000001,0.0173621,0.077918,0.0048755000000000005,0.3345984,0.5338606,0.0016614000000000002,0.0636569,0.1137152,0.0025684,0.0063804,0.0412011,0.4197745,0.33262220000000003,0.4039922,0.015153100000000001,0.46419740000000004,0.1208682,0.0007546,0.001064,0.0088197,0.0002757,0.31502670000000005,0.1628277,0.000767,0.3188222,0.0135778,0.16489620000000002,0.2983368,0.0037353,0.1001485,0.0063205,0.1649039,0.0003185,0.18487920000000002,0.1297816,0.0583701,0.0110779,0.0029779,0.1705649,0.10239630000000001,0.2423634,0.29201809999999995,0.3416031,0.0003386,0.18714489999999998,0.39799840000000003,0.23277489999999998,0.0006586000000000001,0.36056009999999994,0.0003236,0.244157,0.1482237
G59,0.5760350000000001,0.5182197000000001,0.35412,0.5539883000000001,0.348403,0.3034357,0.6336356,0.6153666,0.18224749999999998,0.5593977,0.6023887,0.5635022,0.5912420999999999,0.5458786999999999,0.5925883000000001,0.3844355,0.5642027,0.6850279,0.6618151999999999,0.7034349,0.29942729999999995,0.36942790000000003,0.7556853,0.6422251,0.4662453,0.7030081,0.5754756999999999,0.3699329,0.7431073,0.6410789000000001,0.590436,0.4584603,0.3180487,0.6317988,0.5592524999999999,0.6493926999999999,0.5937625,0.5751783,0.5571794,0.5597559,0.5715363,0.2763448,0.5692624,0.51837,0.5785887,0.5176102,0.3373226,0.6606118000000001,0.5761467,0.545715,0.5120077999999999,0.6702009,0.2178944,0.5997201,0.5360904000000001,0.6264723000000001,0.6072048000000001,0.6634683000000001,0.6189708,0.624247,0.6924305000000001,0.3739905,0.6019116,0.5219787,0.5723253,0.7229087,0.6690489000000001,0.5496373,0.6883986999999999,0.46023050000000004,0.6668437,0.5332387,0.7141414,0.42772330000000003,0.6307241,0.6796975000000001,0.6731807,0.6963606,0.6479553000000001,0.4301817,0.5840273,0.5696886,0.674212,0.0989359,0.7424784999999999,0.45237079999999996,0.38797209999999993,0.635478,0.6331769,0.5733504,0.5510681,0.5758340999999999,0.7185201999999999,0.2740083,0.3773033,0.4275214,0.4593601,0.5364462,0.6142599,0.2955783
G60,0.0902505,0.0736601,0.057454399999999996,0.0949778,0.0490566,0.0558264,0.0826377,0.0824306,0.0356418,0.0020935,0.0062527,0.05601230000000001,0.0234575,0.004442,0.072059,0.0423593,0.005652399999999999,0.028323,0.0807735,0.035877099999999995,0.012914600000000002,0.013349799999999998,0.0640691,0.08446310000000001,0.0044280000000000005,0.028711400000000005,0.07354019999999999,0.0941288,0.005219,0.0511571,0.0027424,0.0693578,0.1270762,0.0192024,0.005391600000000001,0.0335172,0.0293241,0.057541199999999994,0.05041880000000001,0.0634621,0.0444061,0.005753,0.0649108,0.0093738,0.0014248,0.0292383,0.063412,0.0274188,0.0059669,0.10554680000000001,0.0066905,0.0057638,0.0509145,0.0639918,0.06325030000000001,0.0019690000000000003,0.014458799999999999,0.0937377,0.0051528,0.0502001,0.0656229,0.012520700000000001,0.0138739,0.031056,0.004064,0.008944,0.0445334,0.0586784,0.086618,0.0570766,0.046997699999999996,0.1006698,0.0426446,0.011849700000000001,0.0017355,0.0548369,0.0731447,0.0637976,0.0578586,0.0035590000000000005,0.060506500000000005,0.054596000000000006,0.0721198,0.0783808,0.08345230000000001,0.0703222,0.05575940000000001,0.0076931,0.0668498,0.11350199999999999,0.0548252,0.048793500000000004,0.0016024000000000001,0.0766239,0.09295980000000001,0.044767400000000006,0.053793600000000004,0.0389517,0.16043729999999998,0.0311373
G61,0.14518029999999998,0.08833839999999998,0.0427156,0.0823232,0.1148875,0.15843089999999999,0.1291637,0.11276520000000001,0.11030250000000001,0.0813171,0.0878618,0.0985283,0.1634303,0.0817336,0.036161,0.16742839999999998,0.1866658,0.018991,0.19695,0.15097,0.1969288,0.1869323,0.0450416,0.030985200000000004,0.15058470000000002,0.0633005,0.14690720000000002,0.0906157,0.1051501,0.0408935,0.0444935,0.11104739999999999,0.040667699999999994,0.1400138,0.1070036,0.1451917,0.1227391,0.105636,0.0673763,0.1186129,0.098883,0.154377,0.1320124,0.1599266,0.14667439999999998,0.06055599999999999,0.168578,0.17088,0.1043731,0.0695915,0.0221902,0.0793635,0.0597991,0.1179003,0.17627379999999998,0.0604716,0.041006400000000005,0.15164270000000002,0.022699200000000003,0.051625599999999994,0.1287139,0.0764898,0.128851,0.022613,0.0806466,0.1777442,0.16327750000000002,0.0307166,0.0646745,0.2239205,0.2062732,0.0457232,0.030515399999999998,0.0972529,0.17206079999999999,0.0281028,0.0730654,0.1085605,0.0417421,0.0586524,0.20227910000000002,0.1599567,0.13486700000000001,0.154871,0.1290896,0.044029,0.1352711,0.016242,0.0696437,0.1861544,0.0192688,0.0377144,0.0832697,0.0299714,0.1728158,0.0,0.1419415,0.163323,0.1811559,0.135305
G62,0.4989664000000001,0.5546542,0.7172615999999999,0.5385428000000001,0.3968711,0.6160969000000001,0.546551,0.5739624,0.6843954000000001,0.6631694,0.6012341,0.33281669999999997,0.6939584,0.17734,0.4324309,0.668656,0.6389535,0.6117630000000001,0.4953525,0.7371869000000001,0.32897509999999996,0.6487681,0.5497658000000001,0.6163584,0.4593597,0.1750605,0.5947361999999999,0.5727303,0.6657845,0.5323319999999999,0.5690334,0.6653081,0.6014288000000001,0.518914,0.4132817,0.4518974,0.5996228,0.4032648,0.48617479999999996,0.6417339,0.5447092,0.6015305000000001,0.41774620000000007,0.5036314000000001,0.5234552,0.5937266,0.6572618,0.6630885999999999,0.509568,0.5795453,0.6206984999999999,0.5202545,0.24807600000000002,0.6631098000000001,0.47273630000000005,0.5416641999999999,0.5250335999999999,0.5940669,0.2931439,0.5483617,0.6585335999999999,0.6169107,0.6022869000000001,0.5086202000000001,0.6347868,0.5359063000000001,0.7387126,0.2410333,0.5946347,0.48458379999999995,0.6266729,0.49912690000000004,0.6282536999999999,0.4493566,0.48196120000000003,0.32198140000000003,0.6461081999999999,0.5943466,0.41493850000000004,0.3422124,0.4543464,0.27132940000000005,0.5392121,0.483929,0.44564790000000004,0.7038295,0.5791588000000001,0.6864127,0.5580545,0.18203329999999998,0.6449826999999999,0.700838,0.7066343,0.5575129,0.5565427,0.484418,0.3024692,0.23019589999999998,0.6719139000000001,0.6031333999999999
G63,0.3486249,0.4307746,0.1840231,0.287612,0.3165068,0.4650809,0.303521,0.0693465,0.3823068,0.1487417,0.2541801,0.5499771,0.4839139,0.20826039999999998,0.481707,0.5000764,0.23346220000000004,0.3998319,0.2078236,0.0178734,0.1300551,0.3647743,0.3851236,0.3954638,0.3053544,0.4612335,0.4864978,0.4876224,0.469058,0.3511263,0.21572739999999999,0.5235563,0.32541909999999996,0.049183099999999993,0.2910948,0.37829070000000004,0.3592187,0.3775427,0.2029082,0.21071479999999998,0.179979,0.4601199,0.273181,0.3677895,0.4809977,0.4353194,0.35959309999999994,0.2425223,0.4221558,0.4284742,0.41998620000000003,0.3667887,0.3916159,0.4211621,0.4208938,0.325885,0.397017,0.41229099999999996,0.26859879999999997,0.45871660000000003,0.23146599999999998,0.2543727,0.3950351,0.3176038,0.5715483,0.3081689,0.3314337,0.09916130000000001,0.374952,0.45101890000000006,0.130964,0.5460973000000001,0.1678106,0.3893991,0.3940284,0.3838487,0.4410129,0.4331517,0.2638096,0.374766,0.6269521,0.3430433,0.3850114,0.3673386,0.41182170000000007,0.3368354,0.3031062,0.33525,0.17574410000000001,0.2383425,0.2988294,0.38226550000000004,0.3783223,0.34499650000000004,0.3285396,0.389599,0.3129082,0.3773185,0.43495900000000004,0.48896759999999995
G64,0.6908935,0.5699938,0.5486325,0.5726944,0.541888,0.6087129,0.7426329,0.6046515,0.5197595,0.6471935999999999,0.7353566,0.6313634,0.5545374,0.6647321999999999,0.6349332,0.5458472,0.6282812,0.6086504,0.6208628,0.544049,0.5684254,0.5363826,0.6537630999999999,0.5773505999999999,0.6536831999999999,0.6328608,0.5006543,0.568481,0.707676,0.5748433000000001,0.6787072,0.5681614,0.5178924,0.5724143,0.6494982,0.6379678000000001,0.5585539,0.6565538000000001,0.5851058000000001,0.5614871,0.610858,0.6096978,0.5609991999999999,0.5320678000000001,0.674875,0.6822888,0.5284871,0.6478147,0.6180661999999999,0.5487813,0.6592026,0.5606542,0.600061,0.6673805,0.5789531,0.6629536,0.5812366999999999,0.5593775,0.5920943000000001,0.7203514,0.6491204,0.6605316999999999,0.4907997,0.6593507,0.5432499,0.6158613000000001,0.6123108,0.5930571,0.6482321999999999,0.5674716,0.5235029999999999,0.5669069999999999,0.7512083,0.6524575,0.526111,0.6386497,0.6594079,0.6978535,0.6222429,0.7515065,0.5797787,0.5648346,0.6053662,0.3603866,0.5797513000000001,0.6597221,0.6831517,0.5789634,0.5825326,0.6520078,0.7096124,0.6775682,0.7029138,0.7023284000000001,0.5807114000000001,0.6419938000000001,0.7022116,0.5235837999999999,0.6136433000000001,0.6674988000000001
G65,0.0757403,0.09982039999999999,0.25209929999999997,0.1064691,0.044532800000000004,0.2565113,0.23671220000000004,0.1007659,0.0874181,0.1888835,0.08996060000000002,0.027718400000000004,0.1387342,0.06555830000000001,0.137845,0.15991829999999999,0.1361684,0.06762439999999999,0.1239019,0.044921300000000004,0.1741075,0.0375365,0.03672430000000001,0.0790443,0.27777959999999996,0.1183121,0.13385139999999998,0.0392205,0.056830700000000005,0.20336400000000002,0.10984100000000001,0.1195802,0.2067466,0.024738,0.0310998,0.0,0.10772709999999999,0.26947459999999995,0.0430585,0.3343473,0.044525699999999994,0.0754225,0.10668920000000001,0.1563779,0.22409949999999998,0.1032138,0.09861339999999999,0.12482639999999999,0.06899889999999999,0.1710461,0.23856449999999998,0.0220833,0.14074,0.1068613,0.0855115,0.2934065,0.0433964,0.2604784,0.1520182,0.11110070000000001,0.19477429999999998,0.175691,0.08797239999999999,0.1030988,0.06370509999999999,0.10979160000000002,0.08949839999999999,0.1683683,0.0376799,0.0345565,0.09943769999999999,0.2778796,0.052764099999999994,0.15167460000000002,0.2139909,0.15631420000000001,0.057885,0.203024,0.06796239999999999,0.2045303,0.1815341,0.07548200000000001,0.054323300000000005,0.0416588,0.1595458,0.1290037,0.08136449999999999,0.27632979999999996,0.23043690000000003,0.14190940000000002,0.0901525,0.2641482,0.0943693,0.08556,0.15278239999999998,0.11955160000000001,0.2179146,0.0358726,0.0578738,0.3146672
G66,0.1203233,0.110096,0.17563810000000002,0.0451675,0.1097705,0.0951895,0.10698640000000001,0.0635222,0.06641010000000001,0.030829900000000004,0.09877960000000001,0.0732043,0.0793713,0.050676900000000004,0.0653113,0.016562900000000002,0.139782,0.1247236,0.0541999,0.026242599999999998,0.023640500000000002,0.13170679999999998,0.042192900000000005,0.06232180000000001,0.0178966,0.1080116,0.018606400000000002,0.037771,0.0317252,0.0680419,0.0938466,0.1065695,0.1052793,0.07912999999999999,0.0191531,0.0836258,0.1046435,0.0890485,0.0755326,0.0409039,0.021271099999999998,0.1142376,0.0763586,0.1050845,0.09295410000000001,0.10042899999999999,0.0651485,0.0975109,0.15869339999999998,0.026272000000000004,0.1367902,0.14738310000000002,0.090629,0.10503399999999999,0.052817899999999994,0.051821400000000004,0.11222089999999998,0.0767145,0.0878409,0.1081608,0.1412501,0.0500191,0.033471,0.0279053,0.0982783,0.0721044,0.0240388,0.0166201,0.10084939999999999,0.1032141,0.1146889,0.057705099999999995,0.1265079,0.0271769,0.1119406,0.027146899999999998,0.06880089999999998,0.12233989999999999,0.08140019999999999,0.0956975,0.13230699999999998,0.07456289999999999,0.0783735,0.0971516,0.122744,0.1105819,0.1158729,0.0867595,0.1237605,0.1054027,0.1139864,0.031304700000000005,0.033543199999999995,0.022180599999999998,0.1053076,0.0962921,0.14029070000000002,0.0218863,0.0290908,0.0634841
G67,0.1991186,0.2646031,0.10409489999999999,0.0146645,0.0852196,0.0034698,0.0322812,1.6e-05,0.2178891,0.21751929999999997,0.30569250000000003,0.0016940999999999998,0.1338193,0.22871839999999996,0.0006718,0.1391405,0.1567478,0.0001294,0.1449376,0.1443665,0.2084373,0.10942180000000001,0.2592915,0.2656593,6.91e-05,0.2136268,0.2264549,0.0007571,0.1415655,0.079078,0.23692129999999997,0.12531889999999998,0.2350049,0.1546193,0.2772952,0.2764203,0.0612568,0.2542972,6.2e-05,4.2499999999999996e-05,0.2222401,0.0849911,0.1809051,0.000544,0.30302490000000004,0.23633189999999998,0.26106779999999996,0.1650432,0.16015479999999999,0.00025610000000000005,0.09980399999999999,0.18277220000000002,0.221005,8.98e-05,0.0014619000000000001,0.1767317,0.1592691,0.002231,0.2585484,0.20549650000000003,0.0957891,0.1250777,0.2202692,0.2288654,0.004418600000000001,0.0531432,0.0199843,0.06501309999999999,0.2468384,0.0004454,2.55e-05,0.2518018,0.1348326,0.1810279,0.0369668,1.7199999999999998e-05,0.1369938,0.0700107,0.301736,0.1969382,0.16552779999999997,0.2277725,0.1331805,0.14853139999999998,0.1472874,0.266169,0.1468154,0.22187510000000002,0.2123091,0.13415,0.222827,0.097131,0.0013064,0.20643939999999997,0.00011640000000000001,0.00032669999999999997,0.0854806,0.1781531,0.0945179,0.07430650000000001
