,PseudoTime1,PseudoTime2,PseudoTime3,PseudoTime4,PseudoTime5
E1752_360,,0.72088,,,
E970_156,0.31124,,,,
E179_17,0.03213,,,,
E1554_333,,,,,0.66667
E60_90,,0.17870999999999998,,,
E1027_374,,0.7490000000000001,,,
E985_268,0.53614,,,,
E1338_239,,,,0.47791000000000006,
E1410_313,0.62651,,,,
E1011_173,0.34538,,,,
E739_192,0.38353000000000004,,,,
E1955_231,0.46185,,,,
E783_227,,0.45382,,,
E1929_184,,0.36746999999999996,,,
E330_288,0.57631,,,,
E810_192,0.38353000000000004,,,,
E1906_72,,,0.14257,,
E1624_110,0.21888000000000002,,,,
E422_243,,,,,0.48594
E960_439,0.8795200000000001,,,,
E150_55,,0.10843,,,
E74_290,0.58032,,,,
E1503_48,,0.09437999999999999,,,
E1513_499,,,1.0,,
E190_258,,0.5160600000000001,,,
E1580_266,0.53213,,,,
E25_327,,,0.65462,,
E1369_435,,,,,0.87149
E85_191,0.38153000000000004,,,,
E633_72,,,0.14257,,
E124_313,,0.62651,,,
E342_184,,,,0.36746999999999996,
E1751_490,,,0.98193,,
E1120_40,,0.07831,,,
E1556_397,,0.79518,,,
E478_444,,,0.88956,,
E1677_371,,0.74297,,,
E956_143,,,0.28514,,
E126_253,0.50602,,,,
E691_312,0.6245,,,,
E1872_186,,,0.37149,,
E681_101,,0.2008,,,
E1875_480,,,0.96185,,
E824_334,,,0.66867,,
E1615_265,,,0.53012,,
E203_68,0.13454000000000002,,,,
E1746_451,,0.90361,,,
E1396_46,,0.09036,,,
E141_453,0.9076299999999999,,,,
E1039_219,,,0.43775,,
E815_270,0.5401600000000001,,,,
E1040_214,0.42771000000000003,,,,
E1456_172,,,,,0.34337
E1334_309,,0.61847,,,
E1022_63,,,0.1245,,
E54_258,,,,0.5160600000000001,
E230_475,,,0.95181,,
E0_60,,0.11847,,,
E47_149,0.29719,,,,
E1244_149,,0.29719,,,
E923_31,,0.060239999999999995,,,
E1891_232,,,0.46386000000000005,,
E1246_116,,,0.23092,,
E380_322,0.64458,,,,
E980_13,,0.0241,,,
E1797_159,,0.31727,,,
E1659_251,,0.5020100000000001,,,
E169_176,,0.35141,,,
E1887_306,,,0.61245,,
E1096_432,,0.86546,,,
E444_334,,,0.66867,,
E1613_360,,,0.72088,,
E1835_160,,,0.31928,,
E1861_483,,,0.9678700000000001,,
E1800_224,,,0.44778999999999997,,
E1167_224,0.44778999999999997,,,,
E777_425,,,0.85141,,
E1251_173,,0.34538,,,
E703_440,,0.8815299999999999,,,
E929_384,,,0.76908,,
E323_314,0.62851,,,,
E1604_323,,,0.64659,,
E1044_252,0.50402,,,,
E598_231,,,,0.46185,
E449_499,1.0,,,,
E1003_111,0.22088000000000002,,,,
E545_482,0.96586,,,,
E1215_159,,,0.31727,,
E1923_481,0.96386,,,,
E802_284,0.5682699999999999,,,,
E1588_221,,,0.44177,,
E1066_189,,,0.37751,,
E270_397,,,,0.79518,
E63_245,,0.48996000000000006,,,
E554_232,,,,0.46386000000000005,
E1626_159,,0.31727,,,
E1448_389,,,,,0.77912
E861_219,0.43775,,,,
E1007_313,0.62651,,,,
E1328_412,,0.8253,,,
E344_293,0.58635,,,,
E538_346,0.69277,,,,
E1176_286,,,,0.57229,
E1918_470,,0.9417700000000001,,,
E614_220,,0.43976000000000004,,,
E971_297,0.59438,,,,
E1702_361,,0.7228899999999999,,,
E68_118,,,0.23494,,
E491_368,0.73695,,,,
E1234_261,,,0.5220899999999999,,
E627_421,,0.8433700000000001,,,
E236_327,0.65462,,,,
E1741_109,,0.21686999999999998,,,
E1254_436,,,0.87349,,
E974_151,0.3012,,,,
E1990_330,,,0.66064,,
E658_84,,,0.16667,,
E876_14,0.0261,,,,
E383_60,,,0.11847,,
E1905_335,0.67068,,,,
E1669_126,0.251,,,,
E1347_399,0.7992,,,,
E689_425,,,,0.85141,
E871_424,,,0.8494,,
E149_345,,,0.69076,,
E1939_487,,,0.9759,,
E1275_104,0.20683,,,,
E829_152,,0.30321,,,
E1738_113,,,0.2249,,
E1282_24,,,0.04618,,
E1188_119,,,,,0.23695
E913_69,0.13655,,,,
E822_58,,,0.11445999999999999,,
E1925_483,,0.9678700000000001,,,
E17_105,,,0.20884,,
E92_2,0.00201,,,,
E1437_196,0.39157,,,,
E131_235,,,0.46988,,
E1858_320,,0.64056,,,
E1032_385,,,,0.77108,
E1114_234,0.46787,,,,
E949_142,,,0.28313,,
E382_398,,,0.79719,,
E441_400,0.8012,,,,
E367_215,0.42972,,,,
E1780_279,,,0.55823,,
E765_27,,0.05221,,,
E1999_200,0.3996,,,,
E1210_134,,,,,0.26707
E95_346,,,,0.69277,
E1983_38,,0.0743,,,
E1654_135,0.26908000000000004,,,,
E1270_70,0.13855,,,,
E649_317,0.63454,,,,
E781_72,,,0.14257,,
E395_267,,,0.53414,,
E153_252,,,,,0.50402
E1541_455,,,0.91165,,
E1651_467,0.93574,,,,
E1707_326,,,0.65261,,
E1581_296,,0.59237,,,
E1002_123,0.24498000000000003,,,,
E1443_495,0.99197,,,,
E757_147,0.29317,,,,
E1678_13,,0.0241,,,
E1839_395,0.7911600000000001,,,,
E1712_77,0.15261,,,,
E841_422,,0.8453799999999999,,,
E125_54,,0.10643,,,
E1935_484,,0.96988,,,
E1370_402,,,,,0.8052199999999999
E799_143,,0.28514,,,
E339_492,,,0.9859399999999999,,
E790_298,,,0.59639,,
E588_388,,,0.7771100000000001,,
E984_211,,,0.42168999999999995,,
E1606_96,,0.19075999999999999,,,
E1198_45,0.08835,,,,
E1704_266,0.53213,,,,
E1144_116,,,,,0.23092
E254_326,,0.65261,,,
E275_419,,,0.83936,,
E684_78,0.15462,,,,
E1732_254,,,,,0.50803
E1743_248,0.49598000000000003,,,,
E1919_4,0.00602,,,,
E1474_393,,,,,0.78715
E561_77,0.15261,,,,
E1924_104,,,0.20683,,
E180_190,0.37951999999999997,,,,
E816_344,,,0.68876,,
E1486_484,,0.96988,,,
E39_252,,,0.50402,,
E427_410,,,0.82129,,
E1265_348,0.6967899999999999,,,,
E410_392,0.78514,,,,
E1362_101,,0.2008,,,
E294_287,,,0.5743,,
E1220_185,,,0.36948000000000003,,
E473_15,0.028110000000000003,,,,
E859_231,,0.46185,,,
E338_149,,0.29719,,,
E1579_254,,0.50803,,,
E650_497,0.99598,,,,
E1387_96,,0.19075999999999999,,,
E239_354,0.7088399999999999,,,,
E809_191,,,,0.38153000000000004,
E1342_185,,,0.36948000000000003,,
E1595_468,,,,0.93775,
E394_78,,,,0.15462,
E447_477,,,0.9558200000000001,,
E272_157,0.31325,,,,
E885_11,0.02008,,,,
E1825_476,0.9538200000000001,,,,
E369_332,,,0.66466,,
E287_55,,0.10843,,,
E1688_437,,,,,0.8755
E826_432,,0.86546,,,
