,Cell1,Cell2,Cell3,Cell4,Cell5,Cell6,Cell7,Cell8,Cell9,Cell10,Cell11,Cell12,Cell13,Cell14,Cell15,Cell16,Cell17,Cell18,Cell19,Cell20,Cell21,Cell22,Cell23,Cell24,Cell25,Cell26,Cell27,Cell28,Cell29,Cell30,Cell31,Cell32,Cell33,Cell34,Cell35,Cell36,Cell37,Cell38,Cell39,Cell40,Cell41,Cell42,Cell43,Cell44,Cell45,Cell46,Cell47,Cell48,Cell49,Cell50,Cell51,Cell52,Cell53,Cell54,Cell55,Cell56,Cell57,Cell58,Cell59,Cell60,Cell61,Cell62,Cell63,Cell64,Cell65,Cell66,Cell67,Cell68,Cell69,Cell70,Cell71,Cell72,Cell73,Cell74,Cell75,Cell76,Cell77,Cell78,Cell79,Cell80,Cell81,Cell82,Cell83,Cell84,Cell85,Cell86,Cell87,Cell88,Cell89,Cell90,Cell91,Cell92,Cell93,Cell94,Cell95,Cell96,Cell97,Cell98,Cell99,Cell100
G51,0.1153327,0.1485366,0.1046408,0.3535791,0.1890705,0.6370893,0.5325887,0.2985215,0.1829825,0.4131744,0.1694507,0.4744918999999999,0.1755082,0.5447229,0.6529453000000001,0.395031,0.2695473,0.4987212,0.5747399000000001,0.360534,0.561144,0.5760495,0.1725966,0.6013401999999999,0.3703197,0.624365,0.346694,0.2259141,0.4402474,0.2249638,0.3692975999999999,0.369734,0.3895358,0.266468,0.2836750999999999,0.3520705,0.4801282,0.4032824,0.4159416,0.5572143,0.3518067,0.4324848,0.1471762,0.2926587,0.5621988,0.4090564,0.3916555,0.1221280999999999,0.2805657,0.3857360999999999,0.1045305,0.081737,0.5699436,0.3496521999999999,0.4496310999999999,0.3156408,0.4128720999999999,0.4266085999999999,0.4492144,0.2432891,0.4373419,0.5691997,0.5276166,0.3441743,0.3067998,0.4859454000000001,0.5298825,0.4789844,0.4131099,0.2193625,0.2958390999999999,0.5398265999999999,0.1294456,0.3848368,0.4694579,0.264503,0.3104262,0.2634605,0.1985858,0.2603943999999999,0.3273337999999999,0.3521735,0.3890005,0.4165561,0.4104829,0.4107234,0.3294790999999999,0.0956573999999999,0.3389399,0.1667908,0.362515,0.1164979,0.2222416,0.4723629,0.3692339,0.3268913,0.3243506,0.2245877999999999,0.385139,0.3079315
G52,0.6351434,0.4507394,0.5842205,0.6321484,0.5298082,0.5849388000000001,0.6233974,0.5826058000000001,0.5349418,0.5944413000000001,0.6545827,0.4429433,0.6724253000000001,0.5233941,0.6582205,0.7163941,0.6954186,0.6222683000000001,0.6571222,0.6319888000000001,0.6068446999999999,0.6365341,0.5774929,0.6270094,0.7106494999999999,0.6579017,0.7044845000000001,0.6237213,0.6464108000000001,0.2824357999999999,0.6593496,0.5946479,0.6522053000000001,0.5880951999999999,0.5209317,0.7640956999999999,0.5607285,0.6189281999999999,0.6272171999999999,0.6432045999999999,0.6717141,0.6059039,0.5678156,0.5331468,0.6186891,0.6200281,0.4706442,0.6201844,0.5556446999999999,0.5897934,0.6557995,0.646379,0.6238060999999999,0.6378722,0.5865054,0.4965666,0.6736469,0.5500927,0.5706215,0.5451864000000001,0.5947483,0.6935274,0.6511766999999999,0.6522521,0.6780125,0.6917653,0.6137570999999999,0.7341305,0.6995519,0.6376681,0.4713093,0.5262019,0.5906408000000001,0.7117355,0.6396189,0.6749593,0.6181606,0.5477156999999999,0.6752884,0.5812432,0.5937541999999999,0.6230642,0.5912061,0.4635427,0.7134252,0.620233,0.4407577,0.5451135,0.6235574,0.5508746,0.6122076,0.4896852,0.6050562,0.6683425000000001,0.5631158,0.6845979999999999,0.7199277,0.6315059000000001,0.6775501,0.7722982
G53,0.0070295,0.0003093,0.0105755,0.0003003999999999,0.0082492,0.0003056,0.0287292,0.0181419,1.02e-05,0.0346921,0.0216422,7.47e-05,0.0132109,0.0247249,0.0002054,0.0206062,0.0234164,7.8e-06,0.0076153,0.0077047,0.0198095,0.0002695,1.1e-06,0.0011237,0.0239991,0.000246,0.040339,0.0001176,0.01167,0.0130211,0.0001426999999999,0.0087105,0.0142512,3e-07,0.0267778,0.0004081,0.0287923,1.2e-06,0.012969,2.02e-05,0.0012598,0.0004397,2.4e-06,0.0281755,0.0001164,0.0208483,0.0004246999999999,0.0146993,0.0023156999999999,0.0002623,0.0249501,0.0002836,0.00109,5.59e-05,3e-07,8.379999999999999e-05,0.0159707,0.0006334,0.0125421,0.0236242,0.0213652,3.05e-05,0.0007639999999999,0.0146347,0.0001127999999999,2.32e-05,0.0028577,1.53e-05,0.0015482,0.0135933,4.09e-05,0.009147,0.0003003,0.0002069,0.0006553,3.12e-05,0.0229673,0.0174904,0.011229,0.0071227,1.16e-05,0.0013945,0.0221781,0.0298226,0.0127046,0.0007955,0.0450172,0.0212902,0.0174313,0.0389505,0.0001652,0.0189028,6.74e-05,0.0097115,0.0116231,6.69e-05,0.0002119,0.0197549,0.0123273,0.0003799
G54,0.0162492,0.0295524,0.0018533,0.0269341,0.002363,0.0289408,0.0398945,0.0551738,0.0074721999999999,0.0399713,0.0182601,0.0220235,0.0227242,0.0161387,0.0267407,0.0661115,0.0243464,0.0122307,0.0167276,0.0471751,0.0388938,0.0164658,0.0337669,0.0352126,0.0414142,0.0396716,0.0333501999999999,0.0579800999999999,0.0084072,0.1237947,0.008492,0.0132284999999999,0.0135827,0.0108571,0.0474739,0.0063056,0.012759,0.0077684,0.0639479,0.0462277,0.0489943,0.0161185,0.0132233,0.0197051,0.0055861,0.049063,0.0241345,0.0071776,0.0127217,0.0543149999999999,0.0203362,0.0152237,0.0084511,0.0301799,0.0417550999999999,0.0430945,0.0272505999999999,0.0481509,0.0622521999999999,0.0095491,0.0269673,0.0175367,0.0346679,0.0458289,0.0519559999999999,0.0421212,0.0217564,0.0179762,0.0425855,0.0344939,0.0344781,0.0232543,0.0287409,0.0402184,0.0363845,0.0411624,0.0171805,0.0056976,0.0389664,0.0355913,0.0045156,0.0253586,0.0766757,0.025102,0.0387123,0.0481346999999999,0.0270259999999999,0.0188774,0.0648799,0.0274010999999999,0.072757,0.0547352,0.0287633,0.0261402,0.0098149,0.0670416,0.0198469,0.0226697999999999,0.0076947,0.0320689
G55,0.367046,0.4536149,0.3111428,0.5959011,0.5548380999999999,0.46335,0.4075039,0.4333018,0.4722504,0.4706439,0.5197039999999999,0.4048277999999999,0.5046517,0.4969960999999999,0.4344997999999999,0.6243331,0.6199139,0.5112194999999999,0.4233774999999999,0.4648523,0.4022648,0.3700700999999999,0.4563916,0.4253469,0.2828904,0.5473946,0.5016241,0.3527024,0.5296728,0.4290976999999999,0.4691247999999999,0.3701752,0.4295369,0.3703147,0.471866,0.5062541,0.3314415999999999,0.5871947,0.4779534000000001,0.544786,0.3067389,0.4453511999999999,0.4015672999999999,0.3910592,0.5821434,0.4036444,0.3017857,0.5015044,0.5952818,0.6624945,0.4983452999999999,0.3456569,0.5088252000000001,0.3819199,0.5788724000000001,0.8060341,0.4457946,0.2685993,0.6320144,0.4796359,0.5124119,0.6048271,0.5758943,0.5722531,0.2272835,0.4190854,0.475047,0.6692981,0.6123890999999999,0.585996,0.4233726,0.2677563,0.5639539000000001,0.6318129,0.5655593000000001,0.7006895000000001,0.2907821,0.362933,0.417434,0.3902689,0.5335036999999999,0.5139023,0.4813749,0.4715778,0.3354419,0.4209611,0.3366095,0.4313311999999999,0.2216357999999999,0.2756065,0.4243699999999999,0.3863639,0.5462457,0.4162712999999999,0.3465731999999999,0.4366763,0.640972,0.5167563000000001,0.4502425999999999,0.3102297
G56,0.2343009,0.2798055,0.1428417,0.0708641,0.2294609,0.1172895,0.1147507,0.1952061,0.1787191,0.130491,0.1760263,0.1705707,0.0697439,0.1317592,0.0942188,0.0947443999999999,0.088167,0.0836045,0.1405316,0.0621626999999999,0.0368963,0.131398,0.0910058,0.1925467,0.1900206,0.2641972999999999,0.1588864,0.154819,0.1247487,0.3944027,0.1321111,0.0297950999999999,0.1315327,0.0583115,0.1856628,0.0221218,0.1280191,0.1817433,0.2381306,0.1160512,0.1780487,0.0327026,0.0576232,0.234192,0.0349689,0.2594165,0.2638217,0.065203,0.1474701,0.0696941,0.1552606,0.1060351999999999,0.0883236,0.0737961,0.1799464999999999,0.1496877,0.1369071,0.1770376,0.2129837,0.0276933,0.1260367,0.0366706,0.1549817,0.1177101999999999,0.0547583,0.017085,0.018517,0.254413,0.0946346,0.051945,0.1193706999999999,0.1059066,0.1280261,0.2302942999999999,0.2951617,0.2091097999999999,0.1375489,0.1343562,0.1651182,0.1938491,0.1586961,0.1795795,0.0606536999999999,0.2718137,0.1674813999999999,0.1232224,0.0720085,0.0697553,0.1778744,0.2077186,0.1248566,0.150698,0.1786598999999999,0.0948914999999999,0.0972015,0.121677,0.2285477,0.2395231,0.1345729,0.1803105
G57,0.4034435999999999,0.3926335,0.1012795,0.3541763,0.132625,0.1655354,0.4438558,0.4210705,0.4559039000000001,0.4904911,0.6018774,0.6433844,0.5565498999999999,0.5371145,0.3496487,0.4527814,0.5942093,0.3904492,0.459059,0.4063866,0.1095184,0.1875064,0.4885463,0.403882,0.3507261,0.4802751,0.4919576,0.1374967,0.6563025,0.7673601,0.4262690999999999,0.3440535,0.3666348,0.5003127,0.4804271,0.4316835,0.4151607,0.478092,0.4016499,0.5163759,0.5629618000000001,0.2974653,0.4496725,0.5409378,0.6031430999999999,0.6334021,0.2544813,0.3571652,0.536934,0.5527091,0.3637165999999999,0.3645060999999999,0.180632,0.4520297,0.4683428,0.3452958,0.4236407,0.4470156,0.3890946,0.5058771,0.3644100999999999,0.3213179,0.51644,0.3758904,0.3894874,0.4902357,0.5691721,0.3455604,0.4297043,0.4153702999999999,0.4743184,0.3736403,0.4880234,0.335788,0.4296597,0.5297451,0.3330888,0.3554107999999999,0.512066,0.3596683,0.2982734,0.4167536,0.345315,0.2903622,0.4439385,0.3305495,0.1565576,0.4172501,0.4273835999999999,0.3920424,0.4673484999999999,0.4759551999999999,0.5252288,0.2115911,0.1775938,0.2980808,0.3484938,0.6052026,0.2351852,0.6481786999999999
G58,0.3895268,0.1439091,0.004479,0.3324011,0.0219055999999999,0.0285624,0.2270805,0.0030509,0.0505769,0.1059741,0.1183241,0.330434,0.0020989,0.0064635,0.0016666,0.3109144,0.002116,0.0011614,0.0004932,0.4599503,0.1207509,0.0083588,0.1843541,0.2147679,0.3951496,0.0945922,0.0254822,0.0208368,0.1025823999999999,0.0038031,0.0036008,0.0005137,0.397602,0.0027888,0.0225483,0.0125524,0.0890006999999999,0.3973545,0.001047,0.1966663,0.4610175999999999,0.0883943,0.0008857999999999,0.3185854,0.5369376,0.4857463999999999,0.0082268,0.0085732,0.0173621,0.077918,0.0048755,0.3345984,0.5338606,0.0016614,0.0636569,0.1137152,0.0025684,0.0063804,0.0412011,0.4197745,0.3326222,0.4039922,0.0151531,0.4641974,0.1208682,0.0007546,0.001064,0.0088197,0.0002757,0.3150267,0.1628277,0.000767,0.3188222,0.0135778,0.1648962,0.2983368,0.0037353,0.1001485,0.0063205,0.1649039,0.0003185,0.1848792,0.1297816,0.0583701,0.0110779,0.0029779,0.1705649,0.1023963,0.2423634,0.2920180999999999,0.3416031,0.0003386,0.1871448999999999,0.3979984,0.2327748999999999,0.0006586,0.3605600999999999,0.0003236,0.244157,0.1482237
G59,0.5760350000000001,0.5182197000000001,0.35412,0.5539883000000001,0.348403,0.3034357,0.6336356,0.6153666,0.1822474999999999,0.5593977,0.6023887,0.5635022,0.5912420999999999,0.5458786999999999,0.5925883000000001,0.3844355,0.5642027,0.6850279,0.6618151999999999,0.7034349,0.2994272999999999,0.3694279,0.7556853,0.6422251,0.4662453,0.7030081,0.5754756999999999,0.3699329,0.7431073,0.6410789000000001,0.590436,0.4584603,0.3180487,0.6317988,0.5592524999999999,0.6493926999999999,0.5937625,0.5751783,0.5571794,0.5597559,0.5715363,0.2763448,0.5692624,0.51837,0.5785887,0.5176102,0.3373226,0.6606118000000001,0.5761467,0.545715,0.5120077999999999,0.6702009,0.2178944,0.5997201,0.5360904000000001,0.6264723000000001,0.6072048000000001,0.6634683000000001,0.6189708,0.624247,0.6924305000000001,0.3739905,0.6019116,0.5219787,0.5723253,0.7229087,0.6690489000000001,0.5496373,0.6883986999999999,0.4602305,0.6668437,0.5332387,0.7141414,0.4277233,0.6307241,0.6796975000000001,0.6731807,0.6963606,0.6479553000000001,0.4301817,0.5840273,0.5696886,0.674212,0.0989359,0.7424784999999999,0.4523707999999999,0.3879720999999999,0.635478,0.6331769,0.5733504,0.5510681,0.5758340999999999,0.7185201999999999,0.2740083,0.3773033,0.4275214,0.4593601,0.5364462,0.6142599,0.2955783
G60,0.0902505,0.0736601,0.0574543999999999,0.0949778,0.0490566,0.0558264,0.0826377,0.0824306,0.0356418,0.0020935,0.0062527,0.0560123,0.0234575,0.004442,0.072059,0.0423593,0.0056523999999999,0.028323,0.0807735,0.0358770999999999,0.0129146,0.0133497999999999,0.0640691,0.0844631,0.004428,0.0287114,0.0735401999999999,0.0941288,0.005219,0.0511571,0.0027424,0.0693578,0.1270762,0.0192024,0.0053916,0.0335172,0.0293241,0.0575411999999999,0.0504188,0.0634621,0.0444061,0.005753,0.0649108,0.0093738,0.0014248,0.0292383,0.063412,0.0274188,0.0059669,0.1055468,0.0066905,0.0057638,0.0509145,0.0639918,0.0632503,0.001969,0.0144587999999999,0.0937377,0.0051528,0.0502001,0.0656229,0.0125207,0.0138739,0.031056,0.004064,0.008944,0.0445334,0.0586784,0.086618,0.0570766,0.0469976999999999,0.1006698,0.0426446,0.0118497,0.0017355,0.0548369,0.0731447,0.0637976,0.0578586,0.003559,0.0605065,0.054596,0.0721198,0.0783808,0.0834523,0.0703222,0.0557594,0.0076931,0.0668498,0.1135019999999999,0.0548252,0.0487935,0.0016024,0.0766239,0.0929598,0.0447674,0.0537936,0.0389517,0.1604372999999999,0.0311373
G61,0.1451802999999999,0.0883383999999999,0.0427156,0.0823232,0.1148875,0.1584308999999999,0.1291637,0.1127652,0.1103025,0.0813171,0.0878618,0.0985283,0.1634303,0.0817336,0.036161,0.1674283999999999,0.1866658,0.018991,0.19695,0.15097,0.1969288,0.1869323,0.0450416,0.0309852,0.1505847,0.0633005,0.1469072,0.0906157,0.1051501,0.0408935,0.0444935,0.1110473999999999,0.0406676999999999,0.1400138,0.1070036,0.1451917,0.1227391,0.105636,0.0673763,0.1186129,0.098883,0.154377,0.1320124,0.1599266,0.1466743999999999,0.0605559999999999,0.168578,0.17088,0.1043731,0.0695915,0.0221902,0.0793635,0.0597991,0.1179003,0.1762737999999999,0.0604716,0.0410064,0.1516427,0.0226992,0.0516255999999999,0.1287139,0.0764898,0.128851,0.022613,0.0806466,0.1777442,0.1632775,0.0307166,0.0646745,0.2239205,0.2062732,0.0457232,0.0305153999999999,0.0972529,0.1720607999999999,0.0281028,0.0730654,0.1085605,0.0417421,0.0586524,0.2022791,0.1599567,0.134867,0.154871,0.1290896,0.044029,0.1352711,0.016242,0.0696437,0.1861544,0.0192688,0.0377144,0.0832697,0.0299714,0.1728158,0.0,0.1419415,0.163323,0.1811559,0.135305
G62,0.4989664000000001,0.5546542,0.7172615999999999,0.5385428000000001,0.3968711,0.6160969000000001,0.546551,0.5739624,0.6843954000000001,0.6631694,0.6012341,0.3328166999999999,0.6939584,0.17734,0.4324309,0.668656,0.6389535,0.6117630000000001,0.4953525,0.7371869000000001,0.3289750999999999,0.6487681,0.5497658000000001,0.6163584,0.4593597,0.1750605,0.5947361999999999,0.5727303,0.6657845,0.5323319999999999,0.5690334,0.6653081,0.6014288000000001,0.518914,0.4132817,0.4518974,0.5996228,0.4032648,0.4861747999999999,0.6417339,0.5447092,0.6015305000000001,0.4177462,0.5036314000000001,0.5234552,0.5937266,0.6572618,0.6630885999999999,0.509568,0.5795453,0.6206984999999999,0.5202545,0.248076,0.6631098000000001,0.4727363,0.5416641999999999,0.5250335999999999,0.5940669,0.2931439,0.5483617,0.6585335999999999,0.6169107,0.6022869000000001,0.5086202000000001,0.6347868,0.5359063000000001,0.7387126,0.2410333,0.5946347,0.4845837999999999,0.6266729,0.4991269,0.6282536999999999,0.4493566,0.4819612,0.3219814,0.6461081999999999,0.5943466,0.4149385,0.3422124,0.4543464,0.2713294,0.5392121,0.483929,0.4456479,0.7038295,0.5791588000000001,0.6864127,0.5580545,0.1820332999999999,0.6449826999999999,0.700838,0.7066343,0.5575129,0.5565427,0.484418,0.3024692,0.2301958999999999,0.6719139000000001,0.6031333999999999
G63,0.3486249,0.4307746,0.1840231,0.287612,0.3165068,0.4650809,0.303521,0.0693465,0.3823068,0.1487417,0.2541801,0.5499771,0.4839139,0.2082603999999999,0.481707,0.5000764,0.2334622,0.3998319,0.2078236,0.0178734,0.1300551,0.3647743,0.3851236,0.3954638,0.3053544,0.4612335,0.4864978,0.4876224,0.469058,0.3511263,0.2157273999999999,0.5235563,0.3254190999999999,0.0491830999999999,0.2910948,0.3782907,0.3592187,0.3775427,0.2029082,0.2107147999999999,0.179979,0.4601199,0.273181,0.3677895,0.4809977,0.4353194,0.3595930999999999,0.2425223,0.4221558,0.4284742,0.4199862,0.3667887,0.3916159,0.4211621,0.4208938,0.325885,0.397017,0.4122909999999999,0.2685987999999999,0.4587166,0.2314659999999999,0.2543727,0.3950351,0.3176038,0.5715483,0.3081689,0.3314337,0.0991613,0.374952,0.4510189,0.130964,0.5460973000000001,0.1678106,0.3893991,0.3940284,0.3838487,0.4410129,0.4331517,0.2638096,0.374766,0.6269521,0.3430433,0.3850114,0.3673386,0.4118217,0.3368354,0.3031062,0.33525,0.1757441,0.2383425,0.2988294,0.3822655,0.3783223,0.3449965,0.3285396,0.389599,0.3129082,0.3773185,0.434959,0.4889675999999999
G64,0.6908935,0.5699938,0.5486325,0.5726944,0.541888,0.6087129,0.7426329,0.6046515,0.5197595,0.6471935999999999,0.7353566,0.6313634,0.5545374,0.6647321999999999,0.6349332,0.5458472,0.6282812,0.6086504,0.6208628,0.544049,0.5684254,0.5363826,0.6537630999999999,0.5773505999999999,0.6536831999999999,0.6328608,0.5006543,0.568481,0.707676,0.5748433000000001,0.6787072,0.5681614,0.5178924,0.5724143,0.6494982,0.6379678000000001,0.5585539,0.6565538000000001,0.5851058000000001,0.5614871,0.610858,0.6096978,0.5609991999999999,0.5320678000000001,0.674875,0.6822888,0.5284871,0.6478147,0.6180661999999999,0.5487813,0.6592026,0.5606542,0.600061,0.6673805,0.5789531,0.6629536,0.5812366999999999,0.5593775,0.5920943000000001,0.7203514,0.6491204,0.6605316999999999,0.4907997,0.6593507,0.5432499,0.6158613000000001,0.6123108,0.5930571,0.6482321999999999,0.5674716,0.5235029999999999,0.5669069999999999,0.7512083,0.6524575,0.526111,0.6386497,0.6594079,0.6978535,0.6222429,0.7515065,0.5797787,0.5648346,0.6053662,0.3603866,0.5797513000000001,0.6597221,0.6831517,0.5789634,0.5825326,0.6520078,0.7096124,0.6775682,0.7029138,0.7023284000000001,0.5807114000000001,0.6419938000000001,0.7022116,0.5235837999999999,0.6136433000000001,0.6674988000000001
G65,0.0757403,0.0998203999999999,0.2520992999999999,0.1064691,0.0445328,0.2565113,0.2367122,0.1007659,0.0874181,0.1888835,0.0899606,0.0277184,0.1387342,0.0655583,0.137845,0.1599182999999999,0.1361684,0.0676243999999999,0.1239019,0.0449213,0.1741075,0.0375365,0.0367243,0.0790443,0.2777795999999999,0.1183121,0.1338513999999999,0.0392205,0.0568307,0.203364,0.109841,0.1195802,0.2067466,0.024738,0.0310998,0.0,0.1077270999999999,0.2694745999999999,0.0430585,0.3343473,0.0445256999999999,0.0754225,0.1066892,0.1563779,0.2240994999999999,0.1032138,0.0986133999999999,0.1248263999999999,0.0689988999999999,0.1710461,0.2385644999999999,0.0220833,0.14074,0.1068613,0.0855115,0.2934065,0.0433964,0.2604784,0.1520182,0.1111007,0.1947742999999999,0.175691,0.0879723999999999,0.1030988,0.0637050999999999,0.1097916,0.0894983999999999,0.1683683,0.0376799,0.0345565,0.0994376999999999,0.2778796,0.0527640999999999,0.1516746,0.2139909,0.1563142,0.057885,0.203024,0.0679623999999999,0.2045303,0.1815341,0.075482,0.0543233,0.0416588,0.1595458,0.1290037,0.0813644999999999,0.2763297999999999,0.2304369,0.1419094,0.0901525,0.2641482,0.0943693,0.08556,0.1527823999999999,0.1195516,0.2179146,0.0358726,0.0578738,0.3146672
G66,0.1203233,0.110096,0.1756381,0.0451675,0.1097705,0.0951895,0.1069864,0.0635222,0.0664101,0.0308299,0.0987796,0.0732043,0.0793713,0.0506769,0.0653113,0.0165629,0.139782,0.1247236,0.0541999,0.0262425999999999,0.0236405,0.1317067999999999,0.0421929,0.0623218,0.0178966,0.1080116,0.0186064,0.037771,0.0317252,0.0680419,0.0938466,0.1065695,0.1052793,0.0791299999999999,0.0191531,0.0836258,0.1046435,0.0890485,0.0755326,0.0409039,0.0212710999999999,0.1142376,0.0763586,0.1050845,0.0929541,0.1004289999999999,0.0651485,0.0975109,0.1586933999999999,0.026272,0.1367902,0.1473831,0.090629,0.1050339999999999,0.0528178999999999,0.0518214,0.1122208999999999,0.0767145,0.0878409,0.1081608,0.1412501,0.0500191,0.033471,0.0279053,0.0982783,0.0721044,0.0240388,0.0166201,0.1008493999999999,0.1032141,0.1146889,0.0577050999999999,0.1265079,0.0271769,0.1119406,0.0271468999999999,0.0688008999999999,0.1223398999999999,0.0814001999999999,0.0956975,0.1323069999999999,0.0745628999999999,0.0783735,0.0971516,0.122744,0.1105819,0.1158729,0.0867595,0.1237605,0.1054027,0.1139864,0.0313047,0.0335431999999999,0.0221805999999999,0.1053076,0.0962921,0.1402907,0.0218863,0.0290908,0.0634841
G67,0.1991186,0.2646031,0.1040948999999999,0.0146645,0.0852196,0.0034698,0.0322812,1.6e-05,0.2178891,0.2175192999999999,0.3056925,0.0016940999999999,0.1338193,0.2287183999999999,0.0006718,0.1391405,0.1567478,0.0001294,0.1449376,0.1443665,0.2084373,0.1094218,0.2592915,0.2656593,6.91e-05,0.2136268,0.2264549,0.0007571,0.1415655,0.079078,0.2369212999999999,0.1253188999999999,0.2350049,0.1546193,0.2772952,0.2764203,0.0612568,0.2542972,6.2e-05,4.25e-05,0.2222401,0.0849911,0.1809051,0.000544,0.3030249,0.2363318999999999,0.2610677999999999,0.1650432,0.1601547999999999,0.0002561,0.0998039999999999,0.1827722,0.221005,8.98e-05,0.0014619,0.1767317,0.1592691,0.002231,0.2585484,0.2054965,0.0957891,0.1250777,0.2202692,0.2288654,0.0044186,0.0531432,0.0199843,0.0650130999999999,0.2468384,0.0004454,2.55e-05,0.2518018,0.1348326,0.1810279,0.0369668,1.7199999999999998e-05,0.1369938,0.0700107,0.301736,0.1969382,0.1655277999999999,0.2277725,0.1331805,0.1485313999999999,0.1472874,0.266169,0.1468154,0.2218751,0.2123091,0.13415,0.222827,0.097131,0.0013064,0.2064393999999999,0.0001164,0.0003266999999999,0.0854806,0.1781531,0.0945179,0.0743065
G68,0.1901177999999999,0.1253444,0.2822927,0.1044641,0.1102981,0.1256711,0.165839,0.1726272,0.1243994999999999,0.1445342,0.1128528,0.1262447,0.1204049,0.0573092,0.0249891,0.1373646,0.1569887,0.1828702,0.1480542,0.1026077,0.1453412999999999,0.0992397,0.1208009,0.1021554,0.1546032,0.2324533,0.0809097,0.1908229,0.1442395,0.1602779,0.0893948,0.1416179,0.1507779,0.1756585,0.1870951,0.0761157,0.1724297999999999,0.2266748999999999,0.1332789,0.1491811,0.0558139,0.1529855,0.1587942,0.196357,0.0932715,0.1748335,0.1115476999999999,0.1266151,0.1813823999999999,0.05067,0.0813734,0.2113814,0.1977188,0.0839492,0.1525664,0.1412015,0.137714,0.1888975,0.1574439,0.1406177,0.1657082999999999,0.0876339,0.1365853,0.0845744,0.2087407,0.2222907,0.1446149,0.1307433,0.1600523999999999,0.1400283,0.1296873,0.1491907999999999,0.1900527,0.1479564,0.1886014,0.1220926999999999,0.1218892,0.1498608,0.1497957,0.1164884,0.1838232,0.215913,0.1488747,0.0799263,0.2194899,0.1993019,0.1042058,0.1557451,0.1632063,0.1694966,0.1441782,0.1791559,0.2012666,0.1323007999999999,0.1093051999999999,0.1328631,0.2038935,0.1902966,0.1694599,0.1176897
G69,0.0950523,0.0977334,0.2549355,0.0483434,0.3150511,0.3018335,0.0841097,0.0634795,0.4330971999999999,0.0740113,0.0303423,0.1447192,0.1289959,0.036475,0.1406559,0.2097058999999999,0.1139065,0.1420455,0.0390943,0.0535454,0.1653786,0.1156577,0.1163518,0.1599844,0.1635615,0.0846978,0.1371807,0.2066132999999999,0.1790091,0.1582957,0.098547,0.1445982,0.2551816,0.0957515,0.0914625,0.0669075,0.1283211,0.1286972,0.1448906,0.0491912,0.1312381,0.2935483,0.1253928,0.0216292,0.0979102,0.0438471,0.1109171,0.0372087,0.0995607,0.1086639,0.0542894,0.1682026,0.3709742,0.0339984,0.1001492,0.1761284,0.0220237,0.1987286,0.0366078,0.1747963,0.159056,0.2459544,0.0562144,0.1390742,0.1367703,0.1714437,0.0804054,0.1620314,0.0564199,0.1502277,0.1151609999999999,0.0644373,0.0949878999999999,0.1625957,0.1089403999999999,0.1270796,0.1415701,0.0322644,0.1528382999999999,0.1764127999999999,0.0915681,0.1029253999999999,0.0817256,0.5299012,0.0644844,0.0634073,0.2035732,0.0975043,0.0853226,0.0984789,0.0631134,0.0404358,0.0823956,0.2464116,0.2027707,0.1147318,0.1418309999999999,0.1385472999999999,0.0503326,0.1873104
G70,0.1623865,0.1223732,0.0715437,0.0178858,0.1090104,0.0283607,0.0320395999999999,0.0669607,0.1079214,0.0963527,0.0118725,0.0179627,0.1260583,0.0134956,0.1530908999999999,0.0472577,0.1473662999999999,0.6497948,0.1679027,0.0197635,0.110382,0.4700106,0.0529877,0.0309169,0.0454611999999999,0.3300479,0.1793887,0.1581475,0.4057247,0.1891233,0.0838832,0.1850571,0.087866,0.0645873,0.0298104,0.2049228,0.0685557,0.1360054,0.0886158,0.0174602,0.1722821,0.0988686,0.287251,0.0173794,0.0694429999999999,0.0164337,0.0568937,0.1243108,0.3111868,0.1475467,0.4136602,0.0363765,0.0548708,0.0903251,0.1222634,0.0122682,0.0434279999999999,0.0171359,0.1178994999999999,0.0170599,0.0366334,0.1356711,0.0082642999999999,0.1386562,0.316044,0.2621373,0.0572938999999999,0.0234287,0.5495701,0.0075728,0.5918302,0.0150266,0.1355804,0.0438471,0.7508275,0.1114096,0.076672,0.2849499,0.0178018,0.039339,0.3037085,0.0130867999999999,0.008532,0.013386,0.5176406,0.0271572,0.054161,0.2782755,0.0347296999999999,0.0244219,0.1192437,0.0078069,0.051452,0.4825126,0.068201,0.1884827,0.5523786,0.0167607,0.185406,0.0195928
